,0
3283,STK3
3284,TAZ
3285,GALNT18
3286,UNG
3287,NR1I2
3288,SPRR3
3289,TXNL1
3290,FLRT1
3291,CRIPT
3292,CCDC89
3293,PLEKHG5
3294,BRD1
3295,CROCC
3296,MRPL2
3297,KRT78
3298,IDO1
3299,RPL8
3300,ZNF394
3301,TMEM138
3302,ESPL1
3303,ST3GAL6
3304,MRPS30
3305,ILF3
3306,CCKBR
3307,SSX3
3308,LRG1
3309,TNFRSF17
3310,LTV1
3311,UMOD
3312,ACOT1
3313,LPCAT3
3314,NUDT11
3315,LPCAT2
3316,KRT18
3317,SMG5
3318,SUGP2
3319,INTS12
3320,CLEC4G
3321,EXOSC1
3322,TMEM39B
3323,G6PD
3324,CDON
3325,FBXO5
3326,SLC23A1
3327,RNF144A
3328,CBX1
3329,CRHBP
3330,TPPP3
3331,SLC9A2
3332,ENPP1
3333,PLA2G12A
3334,LSM11
3335,AMT
3336,ACTG1
3337,HTRA3
3338,ZDHHC9
3339,PNPT1
3340,OXER1
3341,HSD17B7
3342,ZFP64
3343,KCTD11
3344,CFD
3345,DICER1
3346,MAST2
3347,XKR8
3348,SDC2
3349,UGT1A6
3350,EIF4B
3351,RASGRP2
3352,CMKLR1
3353,CEP57
3354,YY1
3355,FAM160A2
3356,FNTA
3357,MAFB
3358,LANCL2
3359,PLA2G3
3360,SRP9
3361,B3GALNT2
3362,FAR2
3363,ANGPTL4
3364,PAX8
3365,BTG1
3366,MBD1
3367,HPS5
3368,VTA1
3369,CTPS2
3370,HLA-DRA
3371,SEMA4G
3372,GRP
3373,SHROOM2
3374,RHBDF1
3375,CASP3
3376,BMP4
3377,PRPF19
3378,MRPL48
3379,CXCR6
3380,CSNK1G2
3381,TMX3
3382,ATM
3383,APPL1
3384,MCIDAS
3385,PRH2
3386,EHD2
3387,FLAD1
3388,AP1M1
3389,RALB
3390,NDUFB3
3391,IGDCC4
3392,MRPL19
3393,HAL
3394,ADCY8
3395,ARSK
3396,PRSS1
3397,TSPO
3398,TCF3
3399,LRRC4
3400,KLF5
3401,DAZAP1
3402,NCR3LG1
3403,AKR1A1
3404,ARL4D
3405,DHX58
3406,PAQR7
3407,ZFYVE16
3408,TGM1
3409,CAMSAP3
3410,LUZP1
3411,E2F4
3412,MRPL49
3413,SCAP
3414,ISLR2
3415,CLPP
3416,KRTAP19-1
3417,THEMIS
3418,SOX3
3419,MPP5
3420,METAP2
3421,AMBRA1
3422,NIPA2
3423,ADAM15
3424,RGS5
3425,MAP2K4
3426,NOL10
3427,LRRC3B
3428,KRTAP10-1
3429,TRIM31
3430,KRTAP10-8
3431,AKAP13
3432,H2AFY2
3433,MAP1A
3434,AP4M1
3435,HSPH1
3436,VDAC2
3437,SPINK1
3438,SETD1B
3439,CISD1
3440,WWOX
3441,ATP6V1B1
3442,FAM187B
3443,AKIP1
3444,SDK2
3445,NAA11
3446,MYB
3447,FMO5
3448,SLC25A51
3449,PGLYRP4
3450,RASL10A
3451,NDRG2
3452,CAPN7
3453,RAB9A
3454,HSPB9
3455,LGALS3
3456,RBFOX1
3457,KRT20
3458,SBK1
3459,APH1A
3460,TH
3461,FERMT3
3462,TRIAP1
3463,CXCL5
3464,PPIA
3465,CHST10
3466,DDB1
3467,SPAG7
3468,PRPF4B
3469,ELMO2
3470,KCNMB1
3471,NMT2
3472,COX5B
3473,RPS12
3474,SPIRE2
3475,ATMIN
3476,SNX16
3477,RNMT
3478,HSD17B6
3479,ALDH1L2
3480,APCDD1L
3481,COPRS
3482,ARSG
3483,CDK2AP1
3484,PDCD10
3485,FTO
3486,CARD17
3487,FUS
3488,NDUFA2
3489,PRNP
3490,STEAP1B
3491,GRINA
3492,SLC52A2
3493,IRAK4
3494,HR
3495,CD177
3496,SLC25A48
3497,EIF4E1B
3498,TYMP
3499,HEY2
3500,CACNA2D2
3501,FOXC1
3502,DYNC1I2
3503,NUP62
3504,TRAK2
3505,CDH19
3506,RRAGD
3507,DLK1
3508,POP5
3509,PI4KB
3510,LYRM4
3511,FBLN2
3512,UCN
3513,PPP1R3A
3514,E2F3
3515,PCDHAC2
3516,RANBP10
3517,OAS3
3518,ANXA5
3519,SPCS1
3520,SFXN4
3521,PEG3
3522,OCIAD1
3523,PLEKHM2
3524,CCDC125
3525,GPC4
3526,HSD17B3
3527,ZNF445
3528,AMDHD1
3529,CDH12
3530,MMP24
3531,ATP6V0E1
3532,EFHD1
3533,ALX4
3534,FEZF2
3535,MAMDC2
3536,ZNF302
3537,PBX4
3538,ARPC1B
3539,EXOC8
3540,CMAS
3541,CCND1
3542,PANK4
3543,FBXO3
3544,GJB3
3545,PXK
3546,ROPN1B
3547,USP8
3548,EVA1C
3549,NELFCD
3550,F13B
3551,MAGT1
3552,XDH
3553,KLK7
3554,UBASH3B
3555,S100A8
3556,KMT2A
3557,PTPRD
3558,SLC6A6
3559,ZFP36L1
3560,SMG7
3561,BCORL1
3562,MTIF3
3563,EEF1D
3564,NCOA6
3565,HBG1
3566,UBE2B
3567,LGI1
3568,MAGEE1
3569,ODF2
3570,CASZ1
3571,THAP11
3572,VANGL2
3573,HNRNPF
3574,ZNF292
3575,MRGBP
3576,SPN
3577,ESYT2
3578,KRTAP19-7
3579,PRPSAP2
3580,RBMS2
3581,NRSN2
3582,NFATC1
3583,RANBP1
3584,PNRC1
3585,CXCL2
3586,LCAT
3587,SPRR2A
3588,RBM19
3589,ABCC3
3590,TSPAN13
3591,SEMA3E
3592,DNAH11
3593,CCNJ
3594,CDC40
3595,FFAR2
3596,PCDHGA11
3597,RPS26
3598,PPP1R14C
3599,ALKBH3
3600,LRRC4C
3601,GDPD1
3602,BTN3A2
3603,ARF1
3604,CEMIP
3605,CLEC7A
3606,SH3PXD2B
3607,PAM16
3608,SPARC
3609,ZNF133
3610,TPD52L2
3611,VGLL1
3612,IL17B
3613,GATAD2B
3614,COMTD1
3615,MAPKAPK3
3616,UBXN7
3617,NFATC2
3618,TMEM62
3619,TNFSF14
3620,FSD1
3621,TVP23B
3622,GPRC5D
3623,APLP1
3624,MGAT1
3625,HIST1H2AH
3626,RPS24
3627,CPNE6
3628,TXNDC11
3629,ISCA2
3630,CREB1
3631,CCNB1IP1
3632,MITD1
3633,SLC7A10
3634,CYP20A1
3635,STEAP4
3636,IRX3
3637,SLITRK1
3638,BPIFA2
3639,CXCL6
3640,CWC27
3641,AUH
3642,IL6
3643,PDXK
3644,BOLA1
3645,CUBN
3646,LHX6
3647,EPN1
3648,PPP2R5C
3649,HNRNPC
3650,HOXD12
3651,HOMEZ
3652,CLDN15
3653,RAB13
3654,SERPINB11
3655,PCDHGB5
3656,TGFA
3657,SLC3A1
3658,ZNF92
3659,HCFC2
3660,UBE3A
3661,MT1E
3662,PTCH1
3663,SMPDL3A
3664,P2RY8
3665,CSMD1
3666,TPM3
3667,BBC3
3668,ZFP90
3669,STAMBP
3670,ASH1L
3671,DTNB
3672,TMEM18
3673,SNX11
3674,CHST4
3675,OTOP2
3676,SUZ12
3677,KIF20B
3678,HMGN2
3679,DHRS1
3680,TIMM8A
3681,CES3
3682,GSTM1
3683,FBXW11
3684,PCYOX1L
3685,ELP5
3686,RAB27A
3687,CHRNA1
3688,GRXCR1
3689,FAM9A
3690,TMEM203
3691,PTPRE
3692,TGIF2
3693,GOLGA8B
3694,SIX3
3695,CERCAM
3696,JARID2
3697,RAI1
3698,KHDRBS2
3699,C4BPB
3700,AK8
3701,SPO11
3702,SLC25A15
3703,COPZ1
3704,CRLS1
3705,LHFPL2
3706,RIPK3
3707,LMBR1L
3708,MPHOSPH8
3709,SLC16A13
3710,TBX21
3711,LRRC3
3712,ERBB3
3713,MYO1F
3714,BLOC1S5
3715,NQO1
3716,HYAL1
3717,C11orf1
3718,RIMKLB
3719,NR0B2
3720,ARHGEF10L
3721,MRPS2
3722,TMTC4
3723,BIN2
3724,MATN4
3725,DCP2
3726,NELL2
3727,INTS8
3728,ZNF850
3729,UBE2G2
3730,PTGDR
3731,VPS35
3732,TMPRSS2
3733,CD40
3734,VPS51
3735,NAGLU
3736,INHA
3737,SLC25A24
3738,DPM2
3739,RGS7BP
3740,BHLHE40
3741,TYROBP
3742,CAP2
3743,KCTD9
3744,ZNF783
3745,ZNF622
3746,FBXO25
3747,TMEM79
3748,ABCC1
3749,MGAT3
3750,CGN
3751,LAIR2
3752,TAF11
3753,NASP
3754,IGSF8
3755,MT1A
3756,ESRRB
3757,IFT27
3758,RALY
3759,SLC22A1
3760,TMEM8A
3761,GAS1
3762,MRAP
3763,KDM8
3764,MARCH6
3765,CAMSAP1
3766,LAMP5
3767,ABCA3
3768,SLC2A13
3769,IDS
3770,SMC6
3771,MSI1
3772,SMARCC1
3773,ACOT12
3774,SGK1
3775,MLXIPL
3776,GINS3
3777,AVP
3778,RHEB
3779,PRMT2
3780,ZNF600
3781,KCNAB2
3782,GRK5
3783,ROBO4
3784,VNN2
3785,PROZ
3786,WAC
3787,RPP25
3788,GLYAT
3789,ZNF683
3790,CCDC115
3791,TLE6
3792,TUBA1C
3793,SYVN1
3794,EPHB1
3795,PECR
3796,CD320
3797,HIST1H4K
3798,EDDM3B
3799,PPP2R2C
3800,GRN
3801,COX17
3802,EIF3K
3803,ST6GAL2
3804,LAX1
3805,TRAPPC9
3806,TMEM42
3807,FOXO3
3808,CDH23
3809,MAPK11
3810,PTPRC
3811,BRF2
3812,SP100
3813,TLE4
3814,RAB21
3815,ZCCHC7
3816,TRAF4
3817,GLS
3818,CDKL1
3819,ZMIZ2
3820,PRKCD
3821,GFM2
3822,OVGP1
3823,IL33
3824,TACC2
3825,TBRG1
3826,CCL3
3827,SERPINB8
3828,NKRF
3829,KRT79
3830,CBX4
3831,SLC25A22
3832,MED16
3833,ATP6V1G2
3834,HFE
3835,NCKAP1
3836,TMED1
3837,BPI
3838,CXCL17
3839,ZNF227
3840,ULK1
3841,SPHK1
3842,LCOR
3843,PRRC2A
3844,CLASP1
3845,ADAM2
3846,BAK1
3847,REC8
3848,ZG16B
3849,CD63
3850,KRT2
3851,KRTAP5-6
3852,PTBP1
3853,SNX3
3854,ASIC3
3855,PRKD2
3856,ZNF860
3857,DHRS9
3858,CLCF1
3859,DNM1
3860,DCAF11
3861,TGFB1I1
3862,COX15
3863,PEA15
3864,ZNF346
3865,YWHAZ
3866,NCAN
3867,AGA
3868,MAGEA1
3869,TBX4
3870,TXNDC5
3871,GPIHBP1
3872,RSL1D1
3873,BAG1
3874,CDKN1A
3875,HOXD9
3876,NPPA
3877,ESRRA
3878,SATB1
3879,PTMS
3880,BCO1
3881,PC
3882,WWTR1
3883,XRCC1
3884,UBA3
3885,HPS4
3886,ZNF557
3887,CCDC59
3888,GLUD1
3889,PPARGC1A
3890,PPP1R14A
3891,TBX3
3892,ZPBP2
3893,POR
3894,ZXDB
3895,FXYD2
3896,TDO2
3897,MRPS24
3898,RPS19BP1
3899,KCNIP1
3900,NT5DC3
3901,CTDP1
3902,BCKDHA
3903,ABL2
3904,SLC41A2
3905,COA5
3906,HIST1H1C
3907,CCKAR
3908,ADAMTS13
3909,CRISPLD2
3910,ZNF618
3911,TPX2
3912,POLR2A
3913,UBE2A
3914,ALDH5A1
3915,ZCRB1
3916,MIA
3917,IMPA1
3918,SNCA
3919,CPS1
3920,LRP3
3921,MZT2A
3922,NPAS2
3923,SDHAF1
3924,SEMG1
3925,MSLN
3926,CMTM6
3927,AGTR1
3928,RAB40B
3929,ASAP2
3930,SETD6
3931,APOBEC3G
3932,VGLL2
3933,PI4K2A
3934,TIMM50
3935,REV3L
3936,ENY2
3937,MAD1L1
3938,EFNB3
3939,POLR2M
3940,TOR1AIP2
3941,PSMC3
3942,C2
3943,MTA3
3944,ADA
3945,PKN1
3946,NCK2
3947,CNOT4
3948,HOXB1
3949,NUTF2
3950,CHRM3
3951,HPSE
3952,TREM2
3953,MLANA
3954,ETV6
3955,PIGS
3956,NSMF
3957,SAE1
3958,GRM3
3959,RAB33A
3960,SLC39A1
3961,DACH2
3962,RGMB
3963,CALHM3
3964,NUCB1
3965,NDUFS5
3966,DLG3
3967,SCEL
3968,VTCN1
3969,NAIF1
3970,HAP1
3971,BTNL9
3972,RAB14
3973,ZSCAN9
3974,MYLK2
3975,ZKSCAN4
3976,MRPS6
3977,XRCC6
3978,ACSL6
3979,CD164L2
3980,ENTPD2
3981,RNF185
3982,STIM2
3983,ABHD14A
3984,AZIN1
3985,NMUR2
3986,GPM6B
3987,KIAA2013
3988,PACSIN3
3989,IL12A
3990,PIKFYVE
3991,FBXL20
3992,ZNF17
3993,SCML2
3994,SUPT7L
3995,AKTIP
3996,CHN2
3997,YPEL3
3998,MUCL1
3999,CSNK2A2
4000,CHST11
4001,CNNM1
4002,PCP4
4003,CCL7
4004,IL7R
4005,TMPRSS11A
4006,EPC1
4007,RNF31
4008,WFDC5
4009,ENPP6
4010,ZNF766
4011,SGIP1
4012,NFS1
4013,DNAJC14
4014,MOSPD3
4015,MYL2
4016,ZER1
4017,CEP135
4018,HSD17B14
4019,LYST
4020,KRT6C
4021,PINK1
4022,FLYWCH1
4023,RPS6
4024,PARP12
4025,PPARD
4026,BMF
4027,BCAS2
4028,RPL5
4029,ECI1
4030,TRIM8
4031,ABCC4
4032,PRUNE2
4033,CCNC
4034,RAF1
4035,SPESP1
4036,TCHP
4037,IGFBP2
4038,PWP1
4039,SS18
4040,CFL1
4041,YAP1
4042,TIPIN
4043,ZNF676
4044,NUP107
4045,CHIA
4046,BAZ1B
4047,ZNF331
4048,CCL28
4049,SOD2
4050,KRTAP6-1
4051,LRIG1
4052,YES1
4053,ALDH3A1
4054,FA2H
4055,NFATC4
4056,NEUROD4
4057,PLEK
4058,MBD2
4059,ARCN1
4060,C1QB
4061,B4GALNT1
4062,MYO5A
4063,MATN2
4064,DPEP2
4065,ARL2
4066,PIBF1
4067,PLIN3
4068,KCNA5
4069,UACA
4070,FKBP9
4071,CHRNA2
4072,GFI1B
4073,PDE1C
4074,CLN8
4075,EIF4A3
4076,MYOCD
4077,MRTO4
4078,HBD
4079,PSENEN
4080,SLC2A14
4081,NAV1
4082,S100A11
4083,IDH2
4084,DGKE
4085,RING1
4086,TBCEL
4087,GSTP1
4088,ZSCAN22
4089,RBM4
4090,SLTM
4091,MST1R
4092,USP36
4093,SNRPF
4094,VPS29
4095,MTM1
4096,COQ10A
4097,MGAT4C
4098,TADA1
4099,BROX
4100,CALCOCO1
4101,AP2B1
4102,MICB
4103,ZDHHC13
4104,CYP2E1
4105,ZNF607
4106,DUS2
4107,EIF5B
4108,SRSF3
4109,U2AF1L4
4110,BBS7
4111,RPS6KA1
4112,NDUFA4
4113,TSPAN18
4114,SLC15A3
4115,IVNS1ABP
4116,GALC
4117,MAZ
4118,NARS2
4119,ZFYVE27
4120,SLC27A5
4121,DNAJC6
4122,KLRG2
4123,PLD1
4124,ICA1
4125,PPP1R14D
4126,WT1
4127,FMNL3
4128,NEK2
4129,CHUK
4130,ELMO3
4131,ABCB4
4132,PTP4A3
4133,MFAP3
4134,CNGA1
4135,CSE1L
4136,CD69
4137,CDK5
4138,ANAPC7
4139,CYP1A2
4140,CTR9
4141,CABLES1
4142,SDCCAG8
4143,S100G
4144,MYH14
4145,CRHR2
4146,TMEM201
4147,PIDD1
4148,DOCK8
4149,XRCC2
4150,RALGDS
4151,GOLGA7
4152,GFI1
4153,FDXR
4154,EIF3J
4155,INTS7
4156,GPR149
4157,AKR7A3
4158,STRA6
4159,PDLIM1
4160,HP1BP3
4161,POLK
4162,FUT11
4163,RRAGA
4164,PPCS
4165,SEZ6L
4166,TPO
4167,HIST1H2BJ
4168,PLAGL2
4169,DCAKD
4170,CXCR5
4171,ANG
4172,NVL
4173,SEMG2
4174,POLR2J3
4175,TRPC6
4176,C14orf180
4177,PRKCG
4178,DUT
4179,MTA2
4180,IPO7
4181,PLXNB1
4182,DIAPH1
4183,ATG5
4184,ZNF488
4185,DIO2
4186,TXNRD1
4187,SPATA5L1
4188,ZBTB22
4189,ARNTL
4190,SMAGP
4191,SEC16A
4192,AKR1C1
4193,TEF
4194,LRFN3
4195,POLR3E
4196,KCNC2
4197,DMBX1
4198,RPL29
4199,ENKUR
4200,SIGIRR
4201,RCCD1
4202,LMF1
4203,TSPAN1
4204,CENPE
4205,GEM
4206,MID1
4207,MAP4K4
4208,FOXJ2
4209,RAP1GAP
4210,SOS1
4211,ORC4
4212,GNG12
4213,ACSF2
4214,CYP4A22
4215,SPRED1
4216,ZNF12
4217,TMEM86A
4218,ZC3HAV1
4219,CACYBP
4220,CACNA1H
4221,DCX
4222,SELPLG
4223,SLC25A17
4224,NCOA7
4225,PER2
4226,SLC18A2
4227,HIST3H2BB
4228,PHLPP2
4229,PPM1M
4230,SLC41A3
4231,COL9A3
4232,SLC25A16
4233,NSDHL
4234,WNT5A
4235,TMEM135
4236,R3HDM4
4237,ZNF708
4238,RAD52
4239,CRYL1
4240,SMC1B
4241,NOA1
4242,OSBPL1A
4243,CNN1
4244,HSPD1
4245,DKK3
4246,TJP1
4247,DYNLRB1
4248,CSF3
4249,DYNC2H1
4250,ALPL
4251,UGT1A10
4252,ZNF579
4253,FIBCD1
4254,ATG12
4255,HMGCR
4256,DCBLD1
4257,MMACHC
4258,OGDHL
4259,BIRC2
4260,CYP7B1
4261,HMOX2
4262,PNPLA8
4263,FRAT1
4264,SP3
4265,GPR119
4266,CLEC17A
4267,KHDRBS3
4268,KAT6B
4269,ACTN2
4270,HLA-C
4271,LRTM1
4272,PRPF6
4273,TLE2
4274,RFX1
4275,NEDD8
4276,TRPM8
4277,MCRS1
4278,SIPA1
4279,PLS3
4280,WDR5
4281,ZNF532
4282,MTIF2
4283,CHMP6
4284,GART
4285,CSF2
4286,ZFAT
4287,EMD
4288,ATP1B1
4289,ACTR3B
4290,SGMS1
4291,GAN
4292,MSANTD4
4293,ZNF626
4294,GALE
4295,BNIP3L
4296,KRT85
4297,PPP1R12C
4298,LGALS4
4299,POGLUT1
4300,SLC39A10
4301,UBN2
4302,PIM3
4303,TNFRSF21
4304,OSM
4305,PEX10
4306,EPN2
4307,CHST14
4308,CA5B
4309,LRRN2
4310,SPINT2
4311,RAET1E
4312,FIZ1
4313,ENTPD7
4314,CNTN2
4315,SCUBE3
4316,FAM210B
4317,APOL2
4318,MPZ
4319,RPL22
4320,THG1L
4321,HNRNPA1
4322,SLC4A2
4323,FBN3
4324,QRFPR
4325,RPAIN
4326,FGF19
4327,TNPO3
4328,KIAA1217
4329,GNAI2
4330,GMPPA
4331,MIB2
4332,TNNI2
4333,ZNF689
4334,PDLIM2
4335,ANKRD12
4336,RUFY1
4337,KIF3C
4338,DIDO1
4339,ADPGK
4340,PTPN13
4341,SLC19A3
4342,ZNF503
4343,ZNF124
4344,SIX6
4345,RPRD2
4346,RPL24
4347,SUMO2
4348,ZNF284
4349,NEK9
4350,KAT2B
4351,ADRA1D
4352,HAUS6
4353,ABHD17B
4354,ERBB4
4355,ST3GAL1
4356,DYRK1B
4357,LIFR
4358,HAUS3
4359,FBN1
4360,TMEM241
4361,SSRP1
4362,DAPP1
4363,INSM1
4364,HOXB3
4365,KIR2DL1
4366,SUSD3
4367,PRAME
4368,WDR45
4369,TRAF7
4370,RPS25
4371,MYO19
4372,SHB
4373,CD55
4374,FCGR3B
4375,ZMAT1
4376,DDX6
4377,PABPC5
4378,CREB3L4
4379,ACVR1
4380,HK1
4381,CAPZA1
4382,SSH3
4383,MMD
4384,UBE2I
4385,ABCC10
4386,KRIT1
4387,TP73
4388,XCL1
4389,GHRH
4390,PDGFD
4391,TAF2
4392,IMMP2L
4393,DVL1
4394,HAS3
4395,LOXL2
4396,PPP1R13B
4397,PURA
4398,CCR1
4399,PTCD3
4400,NES
4401,PSMB5
4402,KIAA0556
4403,STOML2
4404,TMEM115
4405,PPM1K
4406,ID1
4407,VAMP2
4408,CLUAP1
4409,MYBPH
4410,CACNB2
4411,TMEM114
4412,BAX
4413,ARL13B
4414,RAB22A
4415,TLR4
4416,LAPTM5
4417,FBXO40
4418,AOC3
4419,TSPAN7
4420,KCTD20
4421,ETS2
4422,MAP1LC3A
4423,BCAP31
4424,SLC6A1
4425,TTYH3
4426,MS4A14
4427,KRT37
4428,FUT10
4429,RPS2
4430,INSR
4431,CYP17A1
4432,IFNAR1
4433,ZNF576
4434,MAATS1
4435,ST8SIA2
4436,PITPNA
4437,MS4A6E
4438,TJP2
4439,PMS2
4440,HK3
4441,HLCS
4442,PCDHB11
4443,FRS2
4444,UGP2
4445,MTNR1A
4446,JPH4
4447,PARM1
4448,KLK1
4449,ANXA1
4450,G2E3
4451,CCR10
4452,TMEM187
4453,LILRB2
4454,IRAK2
4455,MARCH3
4456,CTNNA1
4457,LIME1
4458,ATPAF1
4459,RASGRF2
4460,CCL25
4461,SC5D
4462,PPHLN1
4463,CALD1
4464,HTR1B
4465,SEMA4D
4466,CHIT1
4467,KMT2D
4468,GPT2
4469,UBLCP1
4470,CD276
4471,SFTPA1
4472,UTP14C
4473,PTPRM
4474,SOX13
4475,AEN
4476,SCG2
4477,KRTAP12-3
4478,THTPA
4479,SUCLG1
4480,THRSP
4481,OSBP2
4482,RAD50
4483,FOXP3
4484,SNRPB2
4485,SPPL3
4486,RBM28
4487,TMEM237
4488,DCAF17
4489,LEFTY2
4490,STK33
4491,XIRP1
4492,HDC
4493,AQP11
4494,MAP3K4
4495,ACTBL2
4496,RAB39B
4497,HIVEP2
4498,HRC
4499,UNC119B
4500,TRIP10
4501,ICAM1
4502,EIF2S2
4503,TMEM14A
4504,SH2D4A
4505,MCF2L
4506,MED24
4507,PLA1A
4508,NUP160
4509,ALOX5AP
4510,MEIS2
4511,ZBTB2
4512,P2RY6
4513,ISY1
4514,ATP1B3
4515,NADK
4516,ALAS1
4517,SSB
4518,RBM15
4519,MMP25
4520,GALNS
4521,STRADB
4522,DACT2
4523,DNASE1
4524,ITM2A
4525,RSF1
4526,WASF1
4527,CENPF
4528,NRAS
4529,VEPH1
4530,TCF4
4531,CA5A
4532,CUX1
4533,CYP11B2
4534,RAB35
4535,FLT3
4536,CEP350
4537,ATXN2L
4538,TCEAL6
4539,ADARB1
4540,SALL4
4541,ZNF211
4542,METTL14
4543,SAT1
4544,PPIC
4545,PURG
4546,BLCAP
4547,SLC5A2
4548,CPT1A
4549,TMED6
4550,POLA2
4551,APP
4552,ANP32A
4553,HIF1AN
4554,HSF1
4555,RASSF9
4556,RNF115
4557,CAV2
4558,FBXW8
4559,LGI3
4560,SSH1
4561,EGR4
4562,PIGA
4563,BEND5
4564,DPEP3
4565,NLN
4566,RPS4Y2
4567,PPM1D
4568,HAUS5
4569,ANP32E
4570,IP6K2
4571,DEK
4572,UNC93A
4573,APMAP
4574,MYL9
4575,USP32
4576,LRIF1
4577,ACER1
4578,C1GALT1C1
4579,SLC5A3
4580,CD2
4581,MANSC1
4582,ZNF443
4583,PLIN1
4584,AKAP14
4585,FAM220A
4586,TM9SF4
4587,CMTM7
4588,NOLC1
4589,MBL2
4590,ATP1A1
4591,FOXL2
4592,TRERF1
4593,TPP1
4594,NAT14
4595,PPIL1
4596,RPL35
4597,CHCHD3
4598,AP3D1
4599,TATDN1
4600,ACVRL1
4601,ZNF205
4602,PAX1
4603,KCNJ12
4604,VARS2
4605,TNFRSF11A
4606,HSPB11
4607,KIAA0513
4608,ENO2
4609,EIF2AK1
4610,ATE1
4611,VAMP3
4612,FBLIM1
4613,S100PBP
4614,PML
4615,GLT8D1
4616,TRIM16L
4617,CEBPG
4618,CDKL5
4619,GPR137
4620,SULT2B1
4621,IL12RB1
4622,MALT1
4623,DPPA3
4624,FOXO4
4625,TRPC4AP
4626,PSMD6
4627,MRS2
4628,CLDN7
4629,EIF2B5
4630,CREBL2
4631,ANXA9
4632,FAM20C
4633,MYOM2
4634,PDE9A
4635,GATC
4636,RUNX1
4637,CRLF2
4638,GPR25
4639,UGT3A2
4640,PAN2
4641,CSF2RB
4642,RTN2
4643,RASSF5
4644,TCF19
4645,WDYHV1
4646,MAP6
4647,ADPRHL2
4648,POM121
4649,ATP6AP2
4650,IL17RC
4651,RPL7
4652,FNBP1
4653,UBXN2B
4654,CST5
4655,GOT2
4656,TM7SF2
4657,DUSP1
4658,CTDSP2
4659,CDKN2C
4660,OAZ1
4661,CNGB1
4662,APOBEC3F
4663,STRIP2
4664,LLGL2
4665,ALG9
4666,PMAIP1
4667,RAD51C
4668,ASXL1
4669,TBL1XR1
4670,HOXC8
4671,LRRC32
4672,BCL2A1
4673,DUSP22
4674,PGRMC2
4675,NRG4
4676,HIST1H3J
4677,TBX6
4678,GPRC5A
4679,UBL3
4680,PALM
4681,CSTB
4682,IKZF3
4683,ZNF575
4684,GLS2
4685,SP110
4686,XPNPEP3
4687,DDX11
4688,SNRNP35
4689,RNF122
4690,SLC31A2
4691,PKHD1
4692,RAB11B
4693,ADH1C
4694,SERPINF2
4695,ERVW-1
4696,GABPB2
4697,PADI4
4698,FUBP3
4699,AIF1L
4700,MTMR2
4701,NFKB2
4702,CUL4B
4703,CYP2D6
4704,GFRA2
4705,THYN1
4706,OOEP
4707,SEC23B
4708,TRAPPC8
4709,NUP54
4710,MAGI2
4711,POFUT2
4712,ANKFY1
4713,PPP1R15A
4714,RAP2B
4715,MFAP4
4716,ZNRF1
4717,TNFSF15
4718,EPB41L1
4719,SMPD4
4720,DDX39B
4721,NPNT
4722,KRT83
4723,SF3B3
4724,ROPN1L
4725,PDYN
4726,SPHK2
4727,NEB
4728,RAMP3
4729,SLC25A14
4730,ZNF816
4731,ZNF787
4732,METTL1
4733,SLC26A2
4734,ZFY
4735,TTC19
4736,APOPT1
4737,RBM23
4738,IRX6
4739,PLA2G15
4740,DNAJC4
4741,ZNF396
4742,SYT4
4743,CLIC5
4744,ST3GAL3
4745,DRAP1
4746,AP3M2
4747,LCE3D
4748,LAMTOR5
4749,CDCA5
4750,PNLIP
4751,EIF3F
4752,MDH1
4753,GLI1
4754,LACRT
4755,EPHB6
4756,SLC39A8
4757,MRPS22
4758,ZC3H3
4759,PPA1
4760,STK4
4761,DNAH7
4762,EID2B
4763,CTSO
4764,TRAM1
4765,TMEM92
4766,SEC11C
4767,ERAS
4768,CYP3A4
4769,HTR3B
4770,SUV39H2
4771,IL1R1
4772,SOX18
4773,SRSF1
4774,ISG15
4775,PPP2R1A
4776,RNF123
4777,TUBA4A
4778,ZNF350
4779,RFX7
4780,ZNF710
4781,NPPC
4782,PPP3CB
4783,ACADM
4784,GPX4
4785,PKD1
4786,NAA50
4787,FBXW2
4788,PAIP1
4789,EIF6
4790,WDR44
4791,JSRP1
4792,CD40LG
4793,GRPR
4794,BIN1
4795,ADNP
4796,DDX19B
4797,NR1H3
4798,RBM14
4799,MAPKAP1
4800,CD58
4801,EPS8L2
4802,TRRAP
4803,MED7
4804,VTI1B
4805,FABP4
4806,URB1
4807,GPR155
4808,IPCEF1
4809,NADK2
4810,HOPX
4811,KLHL7
4812,HSD17B4
4813,GMDS
4814,CC2D1A
4815,PEX11B
4816,SEZ6L2
4817,SLC12A6
4818,RSRC1
4819,CDC23
4820,TMEM150A
4821,ELL2
4822,PIGX
4823,GNGT1
4824,HADH
4825,UBOX5
4826,FUT9
4827,ACSS1
4828,SMU1
4829,SCN1B
4830,TGFB2
4831,CHID1
4832,GPHN
4833,ZNF202
4834,MYOD1
4835,PDGFA
4836,HMX3
4837,RNF11
4838,CSRP2
4839,ATF6B
4840,MON2
4841,RHBG
4842,SLMAP
4843,CRYZ
4844,TINAGL1
4845,CPA1
4846,EOGT
4847,PDE6B
4848,BTC
4849,SOX4
4850,MFAP5
4851,CD2BP2
4852,MXRA7
4853,GNG5
4854,ELOVL3
4855,SOD3
4856,CNIH2
4857,SLC26A3
4858,ARL6
4859,TLN1
