,0
1699,PCDH12
1700,PLSCR4
1701,MAGI2
1702,ERBB3
1703,USP19
1704,RARB
1705,BLVRB
1706,TSPYL2
1707,UNC119B
1708,TGFB2
1709,SATB1
1710,PAM16
1711,HERC4
1712,VDAC3
1713,ZNF503
1714,IRF8
1715,RAD23B
1716,PRKDC
1717,NDUFA7
1718,KIF3B
1719,TGM1
1720,KDM3A
1721,DNM3
1722,IGSF10
1723,PEMT
1724,SOX2
1725,CAB39
1726,HIST1H3D
1727,CSNK1E
1728,SUSD3
1729,PI4KA
1730,PICALM
1731,EIF4H
1732,SCRN1
1733,CRHR1
1734,XPO7
1735,TRERF1
1736,SCAND1
1737,SNRPE
1738,KIAA1324L
1739,CHRNA1
1740,TBX18
1741,RAB40C
1742,ST6GALNAC6
1743,FABP4
1744,C2CD2
1745,SUMO2
1746,DDX3Y
1747,BCLAF1
1748,ELN
1749,KCNJ12
1750,YIPF4
1751,LEFTY2
1752,TRAPPC10
1753,TGS1
1754,NAGK
1755,HIST1H4L
1756,SERPINF1
1757,ATF7IP
1758,HCFC1
1759,OTUB1
1760,CUX2
1761,CRISP2
1762,HS3ST2
1763,TNFSF9
1764,DTX3L
1765,B3GNT3
1766,MDK
1767,PDHX
1768,EID1
1769,TRIM55
1770,HLA-E
1771,PTK2
1772,SF3B5
1773,LSR
1774,FBLN5
1775,UPF1
1776,ARCN1
1777,CDK5
1778,HSBP1
1779,CNOT6
1780,LDOC1
1781,FAM83D
1782,ZNF25
1783,PDIA2
1784,CNIH2
1785,NAAA
1786,BTBD6
1787,TRMT61A
1788,PPT1
1789,FKBP8
1790,CAMK2D
1791,DDX24
1792,VASH1
1793,SLC35E1
1794,SGCG
1795,AP3B1
1796,SEC24C
1797,CNNM3
1798,ZAP70
1799,DGKI
1800,TMEM14A
1801,RBP7
1802,MRPL57
1803,CYC1
1804,LPAR6
1805,BRD7
1806,METAP1
1807,NMD3
1808,TMTC3
1809,CBLN1
1810,DDX28
1811,TXNDC17
1812,CFL1
1813,RNF6
1814,AFTPH
1815,BSG
1816,KHDRBS1
1817,RPL37
1818,HDAC7
1819,FOXRED2
1820,ALDH1L2
1821,TH
1822,ENO3
1823,GRHL3
1824,RUSC1
1825,SCN1A
1826,LAMTOR2
1827,RHOU
1828,ST6GALNAC4
1829,DAP3
1830,ACE
1831,MSI2
1832,NPPC
1833,DKC1
1834,MKS1
1835,FYN
1836,ROPN1L
1837,DUPD1
1838,DBNDD2
1839,CYP2A6
1840,APCDD1
1841,DNPH1
1842,DNASE2
1843,NAF1
1844,ZNF160
1845,ARHGEF2
1846,PLEKHG6
1847,FDXR
1848,HAUS6
1849,SEMA3A
1850,TK2
1851,EPB41L5
1852,NSL1
1853,RPL19
1854,CPSF1
1855,HDGF
1856,HPN
1857,PCGF1
1858,HTR3A
1859,GBP2
1860,ZFP62
1861,TOP2A
1862,UPK1B
1863,CISD2
1864,TMEM181
1865,ZNRD1
1866,ANXA1
1867,PLAGL1
1868,LAMTOR5
1869,SGPP1
1870,LAMTOR3
1871,ARRB2
1872,FAM98B
1873,PXMP4
1874,EGLN3
1875,FREM1
1876,TSPAN33
1877,MED7
1878,ZMIZ1
1879,ZNF250
1880,SLC8A2
1881,TAZ
1882,MYCBP
1883,CLUAP1
1884,CASP6
1885,ENTPD8
1886,KCTD10
1887,MYO16
1888,BCKDK
1889,CARD6
1890,TACC1
1891,PTPRA
1892,PPP2R5B
1893,FBXL15
1894,LTF
1895,NOL8
1896,CHN1
1897,SETDB1
1898,TMEM11
1899,SLC41A1
1900,LCE2C
1901,MTX2
1902,RHOT1
1903,BPIFA2
1904,PCGF3
1905,YBX1
1906,DSP
1907,NAPG
1908,SPRR2E
1909,ITGA6
1910,ANGPTL2
1911,ZNF32
1912,FGL1
1913,SKA1
1914,RAB4A
1915,PNLIP
1916,CYP39A1
1917,B3GALNT1
1918,RFX5
1919,SDC3
1920,ATP1A2
1921,PDIK1L
1922,DNAJC21
1923,CDC34
1924,OXA1L
1925,TC2N
1926,ABR
1927,PARD6B
1928,CATSPER1
1929,MTMR2
1930,SLC25A27
1931,NPEPL1
1932,ATP2A2
1933,RNF11
1934,BCAS1
1935,TANC1
1936,CGN
1937,ARHGEF16
1938,SNF8
1939,TNF
1940,SLC7A7
1941,RABEP1
1942,WFDC5
1943,CLPX
1944,AGT
1945,SLC27A2
1946,ACE2
1947,GTPBP4
1948,CEP192
1949,ACACA
1950,MAPK8IP1
1951,IMMP2L
1952,DOCK7
1953,LPAR1
1954,CLEC3B
1955,HSPE1
1956,KCTD17
1957,ZYX
1958,CCNB1IP1
1959,CLEC7A
1960,MMADHC
1961,CYP4V2
1962,MOB4
1963,EMP1
1964,PPIA
1965,ZC3H7A
1966,EPC2
1967,GAL3ST4
1968,TBC1D2
1969,AP3S2
1970,SULF1
1971,DCTN4
1972,LRP2
1973,ERGIC3
1974,RBCK1
1975,TMEM248
1976,TBC1D4
1977,CST6
1978,GPR183
1979,ALKBH4
1980,SDCBP
1981,ZFP90
1982,BLZF1
1983,SMC5
1984,TVP23B
1985,BCL6B
1986,KPNA3
1987,LRFN3
1988,NINL
1989,MARCH5
1990,BRIP1
1991,SORL1
1992,QDPR
1993,LGR4
1994,ASXL2
1995,RBM38
1996,COX18
1997,EDF1
1998,AKAP9
1999,FZD1
2000,RGS4
2001,PLA2G4C
2002,EN1
2003,SPPL2B
2004,FAM171A2
2005,GFPT2
2006,POFUT1
2007,LYPD5
2008,KIFC1
2009,ZFYVE21
2010,RLBP1
2011,SMAD3
2012,RMND1
2013,NDN
2014,MCAM
2015,CARD14
2016,ARNT
2017,ARHGDIB
2018,PLA2G4A
2019,PAPOLG
2020,NUP98
2021,TCEAL7
2022,PIGX
2023,SLC19A2
2024,PILRA
2025,FRS2
2026,ALG3
2027,NFATC4
2028,RAP1GAP2
2029,NUDC
2030,ANKS1B
2031,TATDN3
2032,TNS2
2033,TJP3
2034,ALYREF
2035,SOCS6
2036,DEPDC1
2037,TAF2
2038,HNRNPL
2039,SAR1A
2040,GLMN
2041,TRMT6
2042,ADAMTS4
2043,HSD17B7
2044,RBMS3
2045,CC2D1A
2046,AVL9
2047,TDRD5
2048,SLC6A15
2049,CCL11
2050,DSG3
2051,ARL1
2052,IL12RB2
2053,ATP6V1C1
2054,SLC2A8
2055,C3orf52
2056,ANKRD49
2057,STXBP1
2058,RAP2C
2059,C11orf1
2060,RCOR3
2061,CACNB1
2062,PPIE
2063,ERP44
2064,SKA3
2065,TAF4B
2066,COL1A2
2067,MCM3AP
2068,SMAP2
2069,RNF144B
2070,SRF
2071,SPO11
2072,HOXD8
2073,EIF4G3
2074,PGGT1B
2075,OCIAD1
2076,SLC6A8
2077,NOVA1
2078,NOP14
2079,C19orf18
2080,AARS
2081,EGR1
2082,VIPAS39
2083,CNST
2084,CHMP4C
2085,TRMT10C
2086,TATDN1
2087,DNAJB12
2088,ZC3H3
2089,TMEM231
2090,LETMD1
2091,ID3
2092,AKIRIN2
2093,ALX4
2094,VPS33B
2095,NRP1
2096,FLT3
2097,COL5A1
2098,RBL2
2099,USP7
2100,SYNPO
2101,THRAP3
2102,DDB1
2103,RAD54L2
2104,ASF1B
2105,DPH3
2106,OGDH
2107,SUB1
2108,MARCH8
2109,MFF
2110,MSRB2
2111,NUF2
2112,HLA-DQA1
2113,CD300C
2114,G6PD
2115,CLTB
2116,NLRC3
2117,ALDH1B1
2118,AZIN1
2119,ZNF394
2120,CTCF
2121,HOMER3
2122,NEMF
2123,SLC33A1
2124,ERCC5
2125,TSPAN1
2126,IRAK4
2127,GPR107
2128,MRPS27
2129,C1GALT1C1
2130,NEUROD1
2131,ADCYAP1R1
2132,DDX58
2133,SNX22
2134,PRICKLE1
2135,TFRC
2136,CD3G
2137,TMEM97
2138,PRSS33
2139,EIF4ENIF1
2140,PPP2R5D
2141,TXNL4B
2142,CENPB
2143,ZBTB48
2144,ACOX3
2145,CCL2
2146,STON1
2147,PPP2R3C
2148,EDARADD
2149,KAT6B
2150,LAIR1
2151,COL6A2
2152,SSX1
2153,SPESP1
2154,NSFL1C
2155,POT1
2156,APOBEC3A
2157,ABI3
2158,LYAR
2159,NFAM1
2160,DSN1
2161,EGLN2
2162,ITM2A
2163,IL20RA
2164,WNT5B
2165,LYVE1
2166,PPM1L
2167,NUBPL
2168,BHMT2
2169,ERAP2
2170,IRF7
2171,MTHFR
2172,GNA13
2173,TDRD1
2174,MATR3
2175,PITPNB
2176,SLC16A1
2177,NUP85
2178,TIMMDC1
2179,ZBTB42
2180,FXN
2181,CHD7
2182,EPHA8
2183,HYAL2
2184,ALDH3B1
2185,CP
2186,TFAP2B
2187,SLC37A4
2188,TAPT1
2189,SMYD2
2190,NUPL2
2191,KIF20B
2192,NDST1
2193,CENPA
2194,KLHL25
2195,RBFOX2
2196,COX11
2197,PTPRT
2198,CHEK1
2199,SHOX2
2200,CCM2
2201,EXOSC10
2202,TUBB4A
2203,TPD52L2
2204,LIME1
2205,RNASEH1
2206,GRB2
2207,RPIA
2208,GCHFR
2209,MARCH3
2210,LY6E
2211,ECH1
2212,KAT5
2213,ARIH2
2214,JAK2
2215,TUBB4B
2216,APOL1
2217,MYBPC1
2218,CEP55
2219,PEX3
2220,CORO2A
2221,SIT1
2222,PDGFC
2223,KLK12
2224,RSL24D1
2225,ROR1
2226,IFNG
2227,MYO1G
2228,PAK4
2229,TNK2
2230,MESP2
2231,UBE2E3
2232,SRSF10
2233,AKR1D1
2234,TAX1BP1
2235,CD300E
2236,PFAS
2237,CLIC1
2238,ZRANB1
2239,RC3H2
2240,TTC30A
2241,RORB
2242,GJA4
2243,EIF3F
2244,TLR10
2245,N4BP2
2246,PVR
2247,PLD6
2248,APOPT1
2249,SPRY1
2250,SNRNP25
2251,GRN
2252,EBI3
2253,CTSO
2254,BTN3A2
2255,VPS72
2256,TRAPPC2B
2257,FAM174A
2258,NSUN2
2259,MUC13
2260,HELZ2
2261,XPA
2262,ADCK1
2263,MYO1C
2264,PHB
2265,DPT
2266,TRA2B
2267,DCAF12
2268,RASA2
2269,ZNF460
2270,TM4SF4
2271,ZNF440
2272,ART3
2273,ANO2
2274,CDC42
2275,SLC31A2
2276,EIF4EBP3
2277,SLC25A24
2278,MASTL
2279,SPRY2
2280,PPP1R26
2281,RPP38
2282,GAB2
2283,NXT1
2284,RDH11
2285,WDR3
2286,ZNF282
2287,DOLPP1
2288,SLC4A2
2289,STXBP5
2290,ZHX2
2291,TGM3
2292,GAB1
2293,ETFB
2294,GNA11
2295,BTAF1
2296,PYY
2297,ZNF324B
2298,TNKS1BP1
2299,PLXDC1
2300,PAX5
2301,L3MBTL4
2302,PRODH
2303,HAUS1
2304,SEPT5
2305,ARX
2306,C3
2307,TCOF1
2308,TRIM22
2309,DEK
2310,DHCR7
2311,TM9SF3
2312,NUDT12
2313,MYL12B
2314,APOH
2315,HERC2
2316,RAB3A
2317,YWHAZ
2318,LIN54
2319,TAF1C
2320,RHOH
2321,CTDSP1
2322,TIMP4
2323,IGF2BP2
2324,GABARAP
2325,GPR108
2326,LMCD1
2327,ACBD3
2328,MZT1
2329,ZNF260
2330,LTBP2
2331,RELT
2332,PLA2G10
2333,USP21
2334,STAM
2335,GNG7
2336,GPR141
2337,TMEM86A
2338,MAP1LC3B
2339,TMEM243
2340,DCTN1
2341,CMTM7
2342,USF1
2343,MMP10
2344,PTEN
2345,SDHC
2346,CRP
2347,ASB6
2348,TMEM160
2349,EBAG9
2350,ZNF227
2351,NDUFB5
2352,TMEM259
2353,CDH13
2354,CALM2
2355,INTS7
2356,COG6
2357,CD99L2
2358,CIAPIN1
2359,MAP7D1
2360,SAFB2
2361,F3
2362,PARP15
2363,ZNF816
2364,CDH10
2365,KTN1
2366,RDH5
2367,ARRDC3
2368,RPL27
2369,UCHL1
2370,AADAC
2371,LYPLA1
2372,MDN1
2373,MRPL40
2374,TTF1
2375,HDAC11
2376,PHF20
2377,STX11
2378,MTERF1
2379,CPD
2380,RPF1
2381,EPB41
2382,THRA
2383,BUD13
2384,EDIL3
2385,SPANXC
2386,BAZ2B
2387,NBPF15
2388,RPS10
2389,SNCG
2390,PIGK
2391,LAMC1
2392,SAMSN1
2393,TULP4
2394,METTL1
2395,SSBP4
2396,KPNA7
2397,GGT5
2398,ACTA1
2399,SLC35A1
2400,MAPRE1
2401,OPA1
2402,YWHAE
2403,RPL13
2404,TRIM24
2405,SERBP1
2406,POLG2
2407,ADNP
2408,FLAD1
2409,CAMK1D
2410,RASAL3
2411,DAZAP1
2412,JDP2
2413,CD27
2414,FGFR1OP2
2415,KLC2
2416,RALGAPB
2417,GCNT3
2418,SFTPA2
2419,HOPX
2420,KRT4
2421,HGS
2422,ITGB1
2423,CRYZ
2424,EXOC7
2425,DHRS2
2426,BPNT1
2427,CYP11A1
2428,ANKRD11
2429,TIMM9
2430,MED23
2431,HNRNPR
2432,CRIM1
2433,HOXB13
2434,PRRT4
2435,MLLT10
2436,KLF13
2437,GPM6A
2438,RNF149
2439,CD300A
2440,CACNA1H
2441,FMR1
2442,TTLL3
2443,PRDX3
2444,SF3B1
2445,SLC39A13
2446,PRM1
2447,NUDT1
2448,TNPO2
2449,ISY1
2450,SMURF1
2451,ZNF140
2452,TPM4
2453,MAGEA1
2454,MPZL2
2455,SPATA18
2456,DYRK4
2457,ECSIT
2458,PCGF2
2459,PTPN3
2460,AQP7
2461,MT1M
2462,COPZ2
2463,LY6G6C
2464,HPX
2465,BUB1
2466,CXCL10
2467,ADAMTS18
2468,KIF1A
2469,AURKAIP1
2470,FAM160A2
2471,GRHL1
2472,CDC6
2473,NRBP1
2474,SP3
2475,STK4
2476,CCDC14
2477,WDR19
2478,SIK1
2479,SERPINB4
2480,ITM2C
2481,ORC2
2482,PLCH1
2483,MANEAL
2484,ALDH3A2
2485,SFTPD
2486,KLF9
2487,PLA1A
2488,MDM2
2489,ST6GALNAC5
2490,ZSCAN21
2491,GPR87
2492,PMPCB
2493,DMRTC2
2494,EXOSC9
2495,TLCD1
2496,THYN1
2497,GEMIN5
2498,ZNF266
2499,CANT1
2500,GABRG2
2501,SLC25A42
2502,NAPEPLD
2503,COL16A1
2504,NOMO2
2505,NOD2
2506,RPS8
2507,E2F4
2508,KIAA1109
2509,TYROBP
2510,PDSS1
2511,CCDC89
2512,NIFK
2513,SMPD3
2514,DICER1
2515,CETN2
2516,NTRK2
2517,SH3BGR
2518,PDCD11
2519,SEC24A
2520,NOP58
2521,TUBA1B
2522,TGFBR2
2523,RPS15A
2524,NTNG1
2525,CHD8
2526,HSD17B12
2527,IFI44
2528,GADD45GIP1
2529,NR3C2
2530,CLIC6
2531,ZNF416
2532,CETN3
2533,LOXL3
2534,NFKBIA
2535,PNMT
2536,PLD2
2537,TPP1
2538,IVL
2539,WDR45
2540,CHD1L
2541,CXCL14
2542,MBD6
2543,ZFP42
2544,LAYN
2545,ENTPD4
2546,CCT5
2547,ZFYVE16
2548,IFT122
2549,MYH14
2550,BBX
2551,SSB
2552,INSL3
2553,SCAF11
2554,UGT2B11
2555,P4HA1
2556,RUNX1
2557,DNPEP
2558,FANCG
2559,UGGT2
2560,GSC
2561,TRIP10
2562,CCL8
2563,TRA2A
2564,KCNIP2
2565,ATG16L2
2566,INPP5E
2567,CAPRIN1
2568,PRKAG2
2569,SLC39A4
2570,CD63
2571,RFX3
2572,CCL13
2573,IFT74
2574,GOLPH3
2575,DBR1
2576,COX5B
2577,UBE2T
2578,PLXNC1
2579,NUP133
2580,FTO
2581,RFC5
2582,PPP1R14D
2583,SNRPD2
2584,LCAT
2585,GALNT12
2586,RBM48
2587,MRPS14
2588,SART1
2589,C12orf49
2590,RTBDN
2591,HNRNPA2B1
2592,ASB8
2593,TNFRSF10C
2594,CENPF
2595,SEPT1
2596,CYTIP
2597,ELMO1
2598,RCHY1
2599,RPS14
2600,FBXL7
2601,NFIX
2602,DMTN
2603,KRT222
2604,MLF1
2605,BAG1
2606,TJAP1
2607,MRPS36
2608,RETN
2609,SEMA4B
2610,MID1IP1
2611,GNG10
2612,NXPH2
2613,SNAPC1
2614,ZSCAN16
2615,HSDL1
2616,NAA30
2617,ENKD1
2618,PRKRIP1
2619,DPYSL5
2620,CHRDL2
2621,DEDD
2622,NCK2
2623,GABPA
2624,SYNM
2625,S100A11
2626,PINK1
2627,NFYB
2628,C2CD3
2629,PCDHGB5
2630,NDUFAF3
2631,CLASP2
2632,FXR2
2633,LPCAT4
2634,DDX51
2635,GLUD2
2636,ULK3
2637,ICE2
2638,HEPACAM2
2639,ALKBH3
2640,GID8
2641,JUP
2642,UAP1
2643,MNAT1
2644,DCTPP1
2645,PURB
2646,IL1RL1
2647,CKM
2648,GTF3C5
2649,POLA2
2650,RNF220
2651,FABP1
2652,CDKN1A
2653,VAMP8
2654,KCNJ3
2655,COPS7A
2656,ACAD9
2657,NDUFS8
2658,LAPTM5
2659,SLC6A6
2660,SCEL
2661,OGFRL1
2662,RPL3
2663,MZB1
2664,PER2
2665,PTPRK
2666,HOOK2
2667,PRMT7
2668,TCEAL1
2669,ZNF33A
2670,RPP25
2671,ZNF550
2672,SLC35B1
2673,MCM8
2674,CORO6
2675,RAB40B
2676,AHR
2677,TMEM216
2678,ANK2
2679,SLC35A3
2680,PAFAH1B3
2681,IDH2
2682,NANOS1
2683,GNL1
2684,FUBP3
2685,ELK4
2686,MAL
2687,ANGPTL4
2688,DRG2
2689,PLXNA4
2690,MCOLN3
2691,GPR137B
2692,INCENP
2693,FLI1
2694,CLP1
2695,PDLIM5
2696,PACSIN2
2697,ZNF506
2698,SPC25
2699,ZNF517
2700,FKBP4
2701,BLMH
2702,KLRB1
2703,RAF1
2704,OVGP1
2705,PCDH18
2706,UGT1A6
2707,RETSAT
2708,ABHD17B
2709,MAP3K4
2710,TICAM1
2711,MTRR
2712,LIN7B
2713,GLYR1
2714,GOLGB1
2715,CCAR2
2716,SDF4
2717,NKX2-1
2718,VSIG4
2719,CHRM3
2720,TRAF2
2721,FNBP1
2722,VASH2
2723,SPRR2A
2724,EMILIN2
2725,CHD3
2726,AAR2
2727,ZFX
2728,FABP3
2729,INHBA
2730,SRPRB
2731,TFR2
2732,DHX30
2733,MECP2
2734,CNOT6L
2735,ACTN4
2736,C6
2737,GPX4
2738,MVK
2739,PFKFB1
2740,DOCK2
2741,NCAPD3
2742,COX10
2743,GNB2
2744,ZFP91
2745,CYP27A1
2746,PEBP1
2747,POC1A
2748,GGCT
2749,MAMDC2
2750,EPHX2
2751,PDYN
2752,GFRA1
2753,C16orf58
2754,FASTKD3
2755,TGIF1
2756,STX18
2757,H2AFY
2758,AP5Z1
2759,HAP1
2760,TFG
2761,NAP1L2
2762,RBL1
2763,ARPC5L
2764,CSTF1
2765,TGFB1I1
2766,MIEF1
2767,MYDGF
2768,IL1RN
2769,DUOX1
2770,EHD3
2771,SYT7
2772,DIP2A
2773,ATP9A
2774,PSMD1
2775,CDK12
2776,NAPRT
2777,SLC12A3
2778,EPDR1
2779,DDX41
2780,FAM3C
2781,PARP14
2782,PRKAR1B
2783,SEC31A
2784,MBNL1
2785,TRAM2
2786,SIX5
2787,MANBAL
2788,TSPAN2
2789,MOXD1
2790,VAT1
2791,CSF3R
2792,AKR7A3
2793,LYRM2
2794,MRPS35
2795,ADCY6
2796,PFKFB3
2797,MECR
2798,APBA1
2799,RAB11A
2800,GLIS2
2801,CGGBP1
2802,PSMD12
2803,FGB
2804,AMY2A
2805,DNAJC5
2806,CLIC5
2807,SCG3
2808,TUBG1
2809,FNTA
2810,SNRNP40
2811,U2SURP
2812,TNK1
2813,UBE2L3
2814,TNFSF13
2815,LIMK1
2816,DCUN1D3
2817,CD300LB
2818,ALDH18A1
2819,KDSR
2820,TMEM134
2821,AKR1A1
2822,HAUS4
2823,B3GALT6
2824,ZNF613
2825,HRAS
2826,IL24
2827,TP53INP2
2828,ERCC1
2829,EIF3J
2830,NCDN
2831,SNAPC2
2832,TRIM23
2833,NBEA
2834,PSMA7
2835,PRPF8
2836,PPWD1
2837,NGFR
2838,PIP
2839,SDHAF2
2840,NOTCH4
2841,NDRG3
2842,MAPRE3
2843,IFI27L1
2844,LTBP1
2845,RPL7
2846,VPS52
2847,BCL9
2848,PDZRN3
2849,ASCC1
2850,ETF1
2851,CRABP2
2852,MAML1
2853,TMEM115
2854,HOXC11
2855,TAF12
2856,CHAMP1
2857,ATPAF1
2858,ELL2
2859,DNAJB9
2860,SH3GLB2
2861,CDC45
2862,RHOBTB2
2863,GFPT1
2864,AMDHD1
2865,TMX3
2866,CDK9
2867,WDR43
2868,STC2
2869,KCNIP3
2870,TMEM173
2871,CC2D2A
2872,COQ7
2873,SLC31A1
2874,KIAA1549L
2875,BNIP1
2876,PSMA6
2877,RASSF3
2878,PGAP2
2879,CLDN10
2880,TNFSF4
2881,CXADR
2882,ADSL
2883,HIF1AN
2884,DUSP15
2885,CERS2
2886,IPO8
2887,DNAJB11
2888,MAGEE1
2889,MFSD5
2890,PLA2G4F
2891,PSMC2
2892,PSPC1
2893,AOC1
2894,TPX2
2895,SEPT10
2896,IL1A
2897,CNOT8
2898,LAMC2
2899,MCMBP
2900,ASS1
2901,HIST1H3B
2902,NLRX1
2903,KMT2D
2904,CNOT11
2905,SFSWAP
2906,ZBTB7A
2907,FAR1
2908,ZNF76
2909,TLR2
2910,CLCN3
2911,HAMP
2912,CLCA2
2913,PLEKHH2
2914,PFN1
2915,BIN2
2916,EIF5B
2917,LGALS3BP
2918,ENTPD5
2919,BOP1
2920,INO80E
2921,PNPT1
2922,ATP8A1
2923,DGAT1
2924,SYNE4
2925,ANKRD30A
2926,XRCC1
2927,FZD10
2928,CYP4F8
2929,MAN1C1
2930,LRP5
2931,GLRX2
2932,XRN1
2933,RFX1
2934,ESF1
2935,KRTAP3-3
2936,AKIP1
2937,OSBP2
2938,CXCL2
2939,DDOST
2940,MAK16
2941,SHISA3
2942,HIST1H2AL
2943,CERCAM
2944,APOBEC3G
2945,EPHA1
2946,VAMP5
2947,LPP
2948,NT5DC3
2949,CD69
2950,SYNPO2L
2951,RPS11
2952,FARSA
2953,ORM1
2954,KDELR2
2955,BRPF3
2956,PTBP1
2957,FOXO1
2958,ZNF445
2959,AHI1
2960,IL7R
2961,CRTC2
2962,EIF1AY
2963,ADARB1
2964,CDC27
2965,EGLN1
2966,ALDH1A2
2967,MGAT4A
2968,SEPT11
2969,LCK
2970,TMEM206
2971,ATL1
2972,ESRP2
2973,SIRPA
2974,LRIF1
2975,MFGE8
2976,SPARCL1
2977,NUDT8
2978,RGS14
2979,MTERF3
2980,RPL26
2981,CD74
2982,GKAP1
2983,SCN4B
2984,FZD2
2985,BST1
2986,SPEN
2987,SLURP1
2988,PSMD3
2989,DYNC1LI1
2990,ALDH1A1
2991,PPP4R4
2992,SERINC2
2993,FAM173A
2994,STOM
2995,PDP2
2996,GDF5
2997,TMEM63B
2998,DCTN5
2999,CRISP3
3000,TMEM159
3001,PLCD1
3002,SPINK6
3003,CNOT4
3004,PRKCB
3005,SYN2
3006,SLC2A13
3007,HIST1H1B
3008,ZNF316
3009,RNH1
3010,COPS8
3011,CCHCR1
3012,MVP
3013,ALG13
3014,SS18
3015,NAMPT
3016,RPL26L1
3017,MCTS1
3018,SPIRE1
3019,LGALS3
3020,ARG2
3021,FMOD
3022,TARBP1
3023,SAA1
3024,AK4
3025,ZNF655
3026,AHNAK
3027,SLC15A3
3028,PALMD
3029,DSC2
3030,ORM2
3031,RHOA
3032,MYL6
3033,HID1
3034,RAB6B
3035,HECTD3
3036,UBA3
3037,HIST1H3A
3038,HRC
3039,FOXI2
3040,BET1L
3041,TBL1X
3042,KRT40
3043,CSN1S1
3044,KIF2A
3045,PTPN2
3046,TMEM184B
3047,SURF6
3048,SEMA4G
3049,ORMDL1
3050,SPA17
3051,DOCK8
3052,ZIC2
3053,COL4A3BP
3054,CEPT1
3055,AQR
3056,NEGR1
3057,POP5
3058,MOB1B
3059,PLCB1
3060,PDE4A
3061,NUDT14
3062,GCC2
3063,SCUBE2
3064,CDKN2B
3065,SCAMP5
3066,SMG7
3067,TMEM70
3068,CCDC134
3069,GMDS
3070,PIK3R1
3071,CAPZA1
3072,TRAPPC8
3073,SRSF9
3074,PRKAA2
3075,EIF4G1
3076,BLVRA
3077,HMGCR
3078,CDC42BPA
3079,TMBIM4
3080,TJP1
3081,CSTF2
3082,KRT79
3083,RGS1
3084,AACS
3085,SYAP1
3086,TAB3
3087,BIN1
3088,NNAT
3089,B3GNT2
3090,HSD11B2
3091,SIGLEC11
3092,GPI
3093,SLC7A3
3094,DLAT
3095,NEUROD2
3096,KIF26B
3097,LYPD1
3098,CDCA2
3099,ANKRD2
3100,DNER
3101,SPPL3
3102,TIMM10
3103,ZMYND8
3104,UPK3A
3105,ARF4
3106,AGO2
3107,CHRNA10
3108,TMEM190
3109,PLSCR1
3110,CD1B
3111,LPCAT2
3112,MYNN
3113,NDUFV3
3114,TPM1
3115,ZNF468
3116,BAG5
3117,ADK
3118,SERPINC1
3119,SGTA
3120,UBD
3121,PTOV1
3122,LRRC25
3123,DIXDC1
3124,NUP188
3125,FBXO3
3126,AES
3127,TBX10
3128,IGFBP1
3129,PDE4B
3130,SLC25A11
3131,CERS4
3132,TLR4
3133,HEATR1
3134,PRKD1
3135,TPBG
3136,NRM
3137,NCKAP1
3138,GGH
3139,COL4A6
3140,CYCS
3141,HIPK2
3142,SFN
3143,SMNDC1
3144,AP1AR
3145,KCNQ3
3146,PPM1B
3147,APOLD1
3148,PAFAH1B1
3149,KIAA0513
3150,CASP2
3151,PRLR
3152,ACSM5
3153,TEP1
3154,CCNL1
3155,WDR62
3156,CD109
3157,KIF20A
3158,SULT2B1
3159,PIGB
3160,RUFY3
3161,ROS1
3162,DPYSL4
3163,C8A
3164,LRRCC1
3165,APOO
3166,IGLL1
3167,REST
3168,NIP7
3169,KHK
3170,CASP1
3171,POLR3F
3172,IMMP1L
3173,H3F3B
3174,COA1
3175,C1GALT1
3176,CFH
3177,PHB2
3178,BTNL9
3179,CCAR1
3180,TNFSF11
3181,TMEM245
3182,DPM2
3183,CREB3
3184,ITGAL
3185,MLLT6
3186,NCR3LG1
3187,CSNK2A1
3188,ATG4B
3189,VAMP3
3190,NGRN
3191,S100A7A
3192,NOA1
3193,UQCRFS1
3194,ATP6V1D
3195,CD4
3196,ZNF79
3197,RASA1
3198,DAPK3
3199,CHL1
3200,ECI1
3201,SEC61A2
3202,FXR1
3203,PLXDC2
3204,CARS2
3205,TMEM50B
3206,NABP2
3207,SYT13
3208,JAM2
3209,NPLOC4
3210,MIEN1
3211,VCAN
3212,FOXK1
3213,UPK1A
3214,UNC5CL
3215,TUBGCP2
3216,WNT3
3217,IRS1
3218,MRPL4
3219,POU2F1
3220,ZNF518A
3221,PIK3CA
3222,GFI1B
3223,USP11
3224,UBR5
3225,CNP
3226,SCNM1
3227,TTR
3228,CGA
3229,AIFM1
3230,DPP9
3231,GHSR
3232,CCR7
3233,CROT
3234,RGS19
3235,KLK4
3236,PRKG1
3237,SHKBP1
3238,COX7A2
3239,BID
3240,ZDHHC21
3241,PGRMC2
3242,LMBR1L
3243,GNPNAT1
3244,HSPB7
3245,CHST7
3246,KRT13
3247,SGCA
3248,TRAF6
3249,TIMM17B
3250,POLR1A
3251,NPY2R
3252,STXBP3
3253,ISOC2
3254,MRPL45
3255,TXNDC16
3256,ZER1
3257,NDUFB7
3258,GNGT2
3259,IL16
3260,MCM10
3261,CBFA2T2
3262,SOX17
3263,UGCG
3264,LRRC6
3265,TSPAN31
3266,GDE1
3267,CAP2
3268,ZNF264
3269,CD300LG
3270,FERMT3
3271,TLK2
3272,TRIM16L
3273,RNF40
3274,EMP2
3275,CXCL6
3276,PROKR1
