,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
174,1.9593496,-1.730371,-1.1716455,-0.029458648,-1.5213077,-1.4718573,-1.2755316,-1.6302912,-4.464926,5.425669,2.3884776,1.7893012,4.1972933,5.434742,-3.3792956,-1.130868,0.31733072,-2.5159676,3.5971713,1.6368053,-1.5484753,-0.03371787,-2.57398,-1.0316509,-2.0370827,0.2819634,2.91186,-4.3939276,-1.4605478,4.7639017,1.8945874,-0.24465753,4.0107994,-4.064747,-4.798257,-4.117973,2.1582055,-3.3621883,2.1050828,3.9782605,2.499496,0.8110775,-3.2204974,-3.0723376,2.5495443,3.2553442,2.993501,-0.35316676,-0.30218926,1.3035554,-0.054715276,0.9932005,1.1144261,0.2302393,0.8467488,0.058424093,-0.081646666,-0.47577214,0.91833925,-0.08760607,-0.20598668,0.12995736,-0.14039612,0.178832
175,4.4020844,-4.5104346,-2.3240528,0.03948607,-3.6195304,-3.1432521,-2.5739965,-2.7229776,-9.954056,11.925799,5.133973,4.155655,9.287254,12.037452,-7.3923874,-2.4594252,1.1696093,-5.72815,8.04832,3.6761975,-3.179636,-2.4064736,-5.6879654,-3.3084848,-4.5246744,0.66364753,6.3085117,-9.811598,-3.1468174,10.34602,4.127736,-0.40040922,8.976526,-9.015077,-10.228696,-8.784347,4.782968,-7.3086157,5.0547285,9.0753565,5.7127004,2.147799,-6.830607,-6.6128163,5.778902,7.331961,6.6524186,-0.8422761,-0.6031083,3.3395202,-0.3153025,2.4913862,-0.8564458,0.4259623,2.1686215,0.22742878,-0.006747268,-0.76006734,-0.55153584,-0.9601803,-0.24527678,0.42572588,0.35149008,-0.0018231869
176,4.698009,-5.0713034,-2.515306,0.017060759,-3.9496253,-3.0448735,-2.8808246,-2.666154,-10.660866,12.749058,5.4508123,4.405978,9.956144,12.82677,-7.9336114,-2.6629684,0.69203556,-6.152497,8.631973,3.9430966,-3.391934,-2.9800696,-6.1087832,-4.021214,-4.837393,0.679049,6.7349257,-10.50701,-3.3727162,11.047902,4.370627,-0.4679041,9.56802,-9.645881,-10.925317,-9.363878,5.149525,-7.849068,5.370882,9.755139,6.0831566,2.3153172,-7.2792687,-7.0407634,6.1915655,7.812417,7.098507,-0.89460266,-0.60561526,3.536899,-0.2887265,2.6628137,-0.65601397,0.44047648,2.286852,0.23535894,-0.010099869,-0.84135216,-0.27425957,-1.15453,-0.25341076,0.47594982,0.34085494,-0.49046862
177,7.179918,-8.169707,-3.703813,0.35252845,-5.925803,-5.423808,-3.1255364,-4.740573,-15.9997225,19.245436,8.2406,6.6638136,15.066174,19.419367,-11.9028,-4.07177,1.1149331,-9.318623,13.105899,5.963212,-5.0247626,-5.5475135,-9.196047,-5.4278975,-7.3625245,1.0257255,10.140879,-15.845424,-5.059232,16.663372,6.5393476,-0.5861902,14.475566,-14.599983,-16.36289,-14.032265,7.774463,-11.825415,8.308212,14.860878,9.256,3.6298883,-10.891265,-10.625305,9.436711,11.87493,10.731273,-1.3515389,-0.92741585,5.572413,0.08959079,4.1753254,-2.1009264,0.7114973,3.5268636,0.4701885,0.038475826,-1.159419,-0.6873059,-1.9224806,-0.29506263,0.73782766,0.7621115,0.3071891
178,31.15614,-18.158302,-11.946122,3.4011788,-18.853672,-17.65838,-7.398127,7.812849,-52.579407,63.21842,27.363066,22.061544,49.686817,63.9414,-39.102757,-13.584793,24.61476,-30.963694,43.59352,19.858698,-16.180363,-32.635952,-30.323053,-10.879505,-24.280796,6.764888,33.21144,-52.27712,-16.659323,54.769596,21.196676,13.73077,47.709408,-48.16969,-53.401443,-44.83036,25.61183,-38.89709,27.88408,63.697227,39.816147,17.85625,-35.50962,-34.762726,31.421837,39.214825,35.345215,-4.533916,-2.8657908,18.998594,15.932261,14.270902,-5.0210857,14.090082,12.03284,1.7233144,0.5219456,-3.4008155,1.0189075,12.073752,-0.68592477,2.6461797,3.4222288,6.169856
179,0.50809443,-0.66632605,-0.42452484,-0.10474162,-0.46628958,-0.53223205,-0.46424133,-0.61494726,-1.3723055,1.6640968,0.76558954,0.56655747,1.2159612,1.6323377,-1.0606909,-0.26018623,0.066275984,-0.6705308,0.9468923,0.45048875,-0.5678919,0.6568996,-0.7616541,-0.1165902,-0.5739932,0.11466771,0.9145609,-1.3141546,-0.43663478,1.4490334,0.693168,-0.14655772,1.209036,-1.1756351,-1.5905715,-1.4030684,0.6136024,-0.9918722,0.47632736,1.0368261,0.6795387,0.06026393,-1.0904244,-0.9655585,0.66703194,0.962946,0.88268125,-0.098301604,-0.16787012,0.20702474,-0.014767736,0.1342515,1.336352,0.17159185,0.17195673,-0.06595908,-0.12425036,-0.2552799,0.8573121,-0.0076086223,-0.14630851,-0.020757483,-0.26974234,0.044309646
180,14.504172,-14.924795,-7.295562,0.38737392,-10.178829,-5.86849,-2.1194963,2.5482864,-32.081593,38.596733,16.434292,13.4383,30.29561,39.530766,-23.860134,-5.668596,2.2190132,-18.859837,26.505178,16.314922,-9.943687,-14.294918,-18.495497,-16.104496,-14.819727,2.0976205,20.309277,-31.8639,-10.179045,33.42213,13.002938,4.7343283,29.103289,-29.36089,-32.66104,-27.92618,15.622484,-23.729794,16.927803,33.31962,18.703836,7.5710096,-21.715881,-21.252121,19.101437,23.90113,21.555525,-2.743819,-1.7612964,11.451877,4.624748,8.610326,-3.847643,1.5341622,7.287328,1.009443,0.2495513,-2.1396856,-3.9644308,-3.7699032,-0.47501945,1.5858071,1.9418314,0.7683704
181,16.543127,-17.523018,-8.45593,0.34806088,-16.81233,-8.012479,-3.319635,2.8691387,-36.61632,43.947334,18.753038,15.274721,34.54157,46.06002,-27.264727,-9.531778,6.340112,-21.504808,30.34268,14.340822,-11.320527,-15.404527,-21.091068,-14.748772,-16.853657,2.4215982,23.086958,-36.33135,-11.606093,38.112034,14.697464,2.3806133,33.104282,-33.492863,-37.29449,-31.808529,17.868824,-27.134521,19.178839,35.6951,21.272106,12.315507,-24.834648,-24.193417,21.87178,27.192135,24.563276,-3.1116595,-2.0069208,12.979476,1.4752808,9.814052,0.91511726,2.2602224,8.236381,1.1174634,0.32610607,-2.4854867,-4.7701797,-2.6068592,-0.58042,2.079866,2.1264439,1.4068961
182,2.7429183,-2.8641415,-1.5338838,-0.048973933,-2.3827734,-2.194575,-1.7600765,-2.1901817,-6.332984,7.579843,3.2577035,2.612359,5.861869,7.5681553,-4.7181797,-1.5573539,0.41872573,-3.5519285,5.0421042,2.3169017,-2.056423,-0.935482,-3.6093833,-2.1482694,-2.8435705,0.41783223,3.9950547,-6.195756,-1.9855303,6.5451674,2.6649938,-0.3135767,5.652237,-5.689628,-6.5463614,-5.6365404,3.0251932,-4.6253037,3.0596697,5.6931624,3.5430157,1.247091,-4.3862376,-4.171827,3.6036963,4.6065955,4.167308,-0.52668065,-0.42120028,2.0119867,-0.2353391,1.4922811,0.7762456,0.24034292,1.2827235,0.115502745,-0.0461083,-0.58354384,0.4987769,-0.5413275,-0.15253665,0.23375511,0.06986673,0.3303275
183,2.9168289,-3.205488,-1.5838337,-0.018116588,-2.2604032,-2.3209612,-1.8462415,-2.345877,-6.7290063,8.0493765,3.459685,2.761272,6.239172,8.067988,-4.9975147,-1.6327261,0.6180136,-3.805294,5.3524294,2.4389057,-2.176979,-0.7372608,-3.8487043,-1.962868,-3.034974,0.42564034,4.264832,-6.598912,-2.094993,6.962561,2.838437,-0.32035986,6.018787,-6.057151,-6.930293,-5.9699025,3.2171702,-4.899773,3.308335,6.044433,3.79188,1.3496176,-4.625862,-4.459656,3.849405,4.9203243,4.46686,-0.55469227,-0.4102139,2.1499176,-0.23917776,1.6114163,0.77272224,0.26383722,1.4096458,0.12359181,-0.053834107,-0.5923204,0.6484091,-0.5353315,-0.18594512,0.28021097,0.098753944,0.34342086
184,3.7672405,-4.108631,-1.994987,0.04029504,-3.1327045,-2.8564382,-2.3328133,-2.8818939,-8.521405,10.287615,4.416532,3.56645,8.017654,10.3568125,-6.358269,-2.107435,0.57017934,-4.914088,6.915384,3.1737866,-2.758927,-2.209292,-4.91033,-3.1360009,-3.9030132,0.56062305,5.4565206,-8.434769,-2.707455,8.9114,3.5905943,-0.33961758,7.7132506,-7.764763,-8.828066,-7.5871015,4.124123,-6.2783103,4.3236704,7.819771,4.8972173,1.8072009,-5.886804,-5.690508,4.963955,6.3095107,5.7068877,-0.7131061,-0.5180929,2.8621702,-0.45403248,2.128646,-0.5475216,0.37864938,1.8555678,0.1830066,-0.035401125,-0.68268394,-0.22885227,-0.94130826,-0.19090514,0.35612315,0.27296913,-0.0530349
185,3.9993126,-4.5524178,-2.1119535,0.0106462855,-3.4652765,-2.9630587,-2.4081924,-2.889647,-9.079688,10.874721,4.6649227,3.7599742,8.473427,10.928878,-6.7532077,-2.2453868,0.58154666,-5.1972256,7.3081684,3.332704,-2.904175,-2.9491735,-5.2114587,-3.2342741,-4.1330075,0.582463,5.744537,-8.951467,-2.8549218,9.407946,3.7678437,-0.38914293,8.1669235,-8.220825,-9.3195715,-8.012978,4.360569,-6.6459312,4.5571456,8.268097,5.1640725,1.921209,-6.2171593,-6.0177207,5.256952,6.6840196,6.062942,-0.7671752,-0.5183158,3.003875,-0.6114676,2.257975,-0.5323343,0.37614354,1.9734954,0.2105488,-0.030432366,-0.72278035,-0.23831654,-0.85327756,-0.21387249,0.4108954,0.25939488,-0.2764851
186,3.66016,-3.7911084,-1.9990635,-0.0072291144,-2.9478502,-2.6755834,-2.2877014,-2.8498032,-8.366627,10.048861,4.3148994,3.4379244,7.808089,10.088538,-6.243314,-2.0808165,0.55715793,-4.800061,6.7357426,3.0919185,-2.6968782,-2.2460308,-4.7964535,-3.0899816,-3.8291986,0.5348314,5.3320584,-8.230452,-2.6424818,8.70534,3.4664025,-0.3959932,7.528233,-7.551447,-8.642313,-7.4171934,4.0387926,-6.189753,4.195652,7.6242733,4.7584043,1.7610934,-5.7830596,-5.560019,4.8352547,6.1558166,5.561081,-0.69245404,-0.5201441,2.7037427,-0.35824996,2.0409107,-0.56119585,0.3248621,1.7566434,0.20149301,-0.06434717,-0.67325944,-0.13200688,-0.78633857,-0.2393731,0.3631309,0.18448515,-0.09582472
187,1.716324,-1.8161886,-1.0234623,-0.03570804,-1.5777838,-1.4330657,-1.1289062,-1.3372222,-4.075689,4.845289,2.1020687,1.6752293,3.7428536,4.852637,-3.0294302,-0.9501302,0.24638489,-2.2552962,3.1672113,1.4337862,-1.3702595,-0.13497186,-2.3019185,-1.2241185,-1.776318,0.2694454,2.5797772,-3.9459183,-1.2852026,4.2062597,1.7827345,-0.24252065,3.5915372,-3.6295266,-4.272872,-3.6641572,1.9202372,-2.9603443,1.8608508,3.5360572,2.2432811,0.706648,-2.8518133,-2.702205,2.2567496,2.9429584,2.662186,-0.32478428,-0.2847875,1.1535947,-0.49820882,0.8660728,0.6810572,0.15363824,0.7687566,0.039208084,-0.084569946,-0.43312225,0.30943573,-0.0022323132,-0.17305052,0.12318065,-0.11829311,-0.02977994
188,7.1503057,-8.114593,-3.690992,0.3733819,-6.390008,-4.734793,-3.8436282,-3.9627495,-16.017008,19.256374,8.217544,6.696338,15.081463,19.428602,-11.903039,-4.042612,1.1028769,-9.325119,13.112133,5.9969745,-5.0380993,-6.196922,-9.2127075,-5.510829,-7.3671026,1.0336641,10.161074,-15.85436,-5.0835137,16.656624,6.5606093,-0.585255,14.465019,-14.603292,-16.357452,-14.01257,7.777368,-11.812793,8.329696,14.894968,9.265207,3.6324432,-10.895226,-10.607525,9.432527,11.875404,10.720881,-1.3432845,-0.90543044,5.5753145,-0.049568176,4.1729245,-2.2214584,1.2236062,3.5580547,0.44589847,0.033103473,-1.1441466,-1.9224572,-1.3011947,-0.2862359,0.75746524,0.79974174,0.020788908
189,1.8041639,-1.9064269,-1.0417482,-0.04426785,-1.4596102,-1.3141155,-1.1876318,-1.539285,-4.2721577,5.1203094,2.2262974,1.7467092,3.9151886,5.099535,-3.1638045,-0.9949471,0.24557519,-2.3562791,3.3167644,1.505263,-1.4643878,-0.16429877,-2.4259663,-1.2369788,-1.9105092,0.27647364,2.7209113,-4.1424828,-1.3348843,4.391734,1.8487775,-0.23388115,3.7768857,-3.8131423,-4.4521356,-3.8541882,2.016941,-3.0662022,2.0106335,3.7510746,2.3597014,0.7332459,-2.9950027,-2.8568325,2.3817892,3.0888395,2.8347397,-0.3360331,-0.26075566,1.2593614,-0.48554382,0.93367606,0.66352344,0.13412131,0.82174146,0.030209385,-0.102578565,-0.4347932,0.69421005,0.17082548,-0.17252187,0.14221957,-0.087547526,0.22077978
190,7.0860825,-7.8248286,-3.680605,0.11931142,-6.0204697,-4.2980404,-4.0160646,-4.40903,-15.844174,19.015726,8.149234,6.584482,14.866855,19.161646,-11.801407,-4.0095134,1.0665954,-9.22708,12.93557,5.929151,-5.005103,-5.540376,-9.095747,-4.853208,-7.283959,1.0229473,10.038689,-15.659774,-5.020077,16.440662,6.4573464,0.5043361,14.320573,-14.412329,-16.184052,-13.862745,7.6868415,-11.673159,8.202537,14.697653,9.106358,3.5755663,-10.802035,-10.488995,9.306455,11.701664,10.581335,-1.3622075,-0.88652205,5.48237,-0.24209714,4.09955,-0.06783104,0.7361512,3.482685,0.4243003,0.045744196,-1.1334997,0.15835428,-1.204972,-0.30819833,0.73419976,0.7298639,0.012144566
191,11.6389885,-13.567467,-5.893274,0.2725852,-9.051277,-4.063939,-6.8241224,-5.152236,-25.822226,31.056667,13.253978,10.801643,24.33797,31.364925,-19.188862,-6.602172,3.9024699,-15.127326,21.273623,9.69618,-8.035255,-11.234845,-14.872101,-9.021213,-11.915666,1.6743832,16.342693,-25.60375,-8.096452,26.873184,10.48111,2.4156573,23.401573,-23.596148,-26.284613,-22.508335,12.564236,-19.061087,13.598098,25.68684,15.014653,6.028543,-17.494116,-17.099693,15.329114,19.214445,17.351116,-2.1859956,-1.4268614,9.170599,3.2752624,6.8758297,-5.4915752,4.888302,5.8114777,0.7929848,0.16754736,-1.7483845,-2.8117518,-2.491375,-0.4131781,1.2560825,1.4894708,-0.68074536
192,1.1384434,-1.4303501,-0.85560715,-0.21353003,-0.9759873,-0.80151665,-0.884289,-1.0554122,-2.809225,3.3780155,1.5414059,1.065319,2.5670083,3.4127917,-2.2139566,-0.78848106,0.18376485,-1.5073423,2.2256956,0.9373646,-1.0177252,-0.022842646,-1.6049948,-0.581203,-1.2475467,0.22022447,1.7826816,-2.724641,-0.82492715,2.9288151,1.1997237,-0.2688016,2.4854422,-2.5148978,-3.154607,-2.7101345,1.4262035,-2.1731257,1.0819635,2.4084864,1.4611361,0.42598456,-2.1687598,-1.9120187,1.617618,2.026371,1.8491797,-0.17959449,-0.23861226,0.56253505,-0.26095405,0.497078,0.8990452,0.031983674,0.38393593,-0.000968419,-0.10154389,-0.41111323,0.70826113,0.05293876,-0.20730408,-0.02046481,-0.3558678,0.030436933
193,21.306694,-16.95196,-7.415403,0.35777938,-14.815316,-7.1254606,1.8594627,-4.5486274,-32.280075,38.818027,16.5383,13.565717,30.4674,39.198925,-24.062313,-8.295225,2.21881,-18.954803,26.689848,12.155448,-10.009268,-20.77221,-18.58389,-5.708911,-14.875314,2.1287606,20.397087,-32.111095,-10.247224,33.63998,12.993797,16.88233,29.25128,-29.50469,-32.85611,-28.090534,15.677262,-23.905766,16.999262,31.71504,18.800735,9.842678,-21.867079,-21.36554,19.219309,23.99407,21.697126,-2.7816172,-1.7851301,11.515199,1.5678003,8.650279,2.591322,1.5291961,7.335075,1.0029287,0.25970012,-2.174199,-3.4536066,-2.0144691,0.90614474,1.610616,1.951288,7.3172655
194,5.001686,-5.2606597,-2.601036,0.36020333,-4.444249,-3.1141348,-2.7789972,-3.5935378,-11.243501,13.494613,5.7648644,4.627383,10.507426,13.549232,-8.32712,-2.8469748,0.7517706,-6.466386,9.107349,4.164496,-3.559784,-3.244506,-6.4722476,-4.0650516,-5.130873,0.7207737,7.1303287,-11.065283,-3.5304432,11.663486,4.6383696,-0.43540925,10.071792,-10.209962,-11.5186825,-9.869927,5.4298162,-8.222133,5.7133822,10.326299,6.4182825,2.4375787,-7.6754804,-7.467516,6.5743775,8.284576,7.494607,-0.9277818,-0.6438459,3.802115,0.11711645,2.8658676,-0.23008156,0.47671792,2.388429,0.27012998,0.0019682348,-0.9089248,-0.008202076,-0.6825752,-0.22042926,0.47434637,0.3960262,0.2542243
195,4.6162896,-5.3234653,-2.4256494,0.1771241,-3.9947784,-3.1701648,-2.5379143,-1.6860737,-10.3792,12.437781,5.279266,4.2735825,9.75022,12.456859,-7.698774,-2.6379964,1.2378945,-5.960896,8.430167,3.7944493,-3.235544,-2.3643837,-5.926141,-3.9376917,-4.7043457,0.6814705,6.5068073,-10.173087,-3.2343369,10.776085,4.2760296,-0.38015923,9.284063,-9.359707,-10.595437,-9.15855,5.0578017,-7.5737786,5.2038007,9.480178,5.9329834,2.2478387,-7.068473,-6.851909,5.97985,7.6272497,6.91002,-0.90914065,-0.65162003,3.4778051,-0.24933243,2.6359136,-0.42735577,0.7067668,2.224003,0.22956635,-0.04240831,-0.7917495,-0.72006106,-0.10624647,-0.21038121,0.46709013,0.32428014,0.6427233
196,3.8416834,-3.8265991,-2.0625842,0.022221738,-3.1853502,-2.5930774,-2.2015538,-2.6965952,-8.56555,10.205557,4.3029475,3.490339,8.025388,10.160236,-6.310217,-2.1791983,0.5551182,-4.903024,6.8968096,3.108972,-2.6522615,-1.7185144,-4.9088526,-2.8689337,-3.8154306,0.5239744,5.3091097,-8.330823,-2.6277866,8.822606,3.5160766,-0.41627425,7.5422926,-7.610286,-8.710257,-7.5629845,4.127163,-6.187627,4.188776,7.7232456,4.797579,1.8278422,-5.816895,-5.6740937,4.845676,6.2153535,5.6526012,-0.7866228,-0.55315024,2.8040843,-0.4602906,2.074038,0.23707962,0.25520024,1.7485011,0.1322669,-0.14252424,-0.6376873,0.12596178,-0.80608904,-0.17817709,0.37505412,0.13769786,0.2673086
197,3.9033928,-4.020812,-2.0527313,0.014661962,-3.357249,-2.6387908,-2.0918822,-2.8069687,-8.665371,10.398995,4.351488,3.5148332,8.110478,10.261127,-6.38487,-2.2140162,0.5332816,-4.9545374,6.9883595,3.1179242,-2.66343,-1.9909124,-4.958667,-3.2680612,-3.9112692,0.5374238,5.397129,-8.420404,-2.6660266,8.964135,3.5653992,-0.44367483,7.59943,-7.695113,-8.835581,-7.6625404,4.1893997,-6.269028,4.200575,7.829702,4.8835697,1.8430787,-5.9196634,-5.743712,4.87001,6.303914,5.7311926,-0.8159111,-0.5416707,2.7941499,-0.31248748,2.1349838,0.17189598,0.25599268,1.798395,0.09737098,-0.1917713,-0.63452494,0.097857475,-0.7689209,-0.18889369,0.40020126,0.106603906,0.25170475
198,38.441715,-10.047894,-19.133982,28.540419,-26.219097,-3.8041668,11.696833,7.3667183,-84.564644,101.664474,50.2135,35.537296,79.937325,120.05866,-62.853558,-17.2415,6.9136705,-49.87774,70.20649,35.585625,-25.935442,-50.027008,-48.78667,-9.606434,-39.071083,5.5433316,53.37667,-84.14064,-26.789665,88.07238,34.030785,59.03793,83.65902,-76.2758,-85.744576,-73.230644,41.20729,-62.574112,45.036213,130.0137,75.27413,22.015556,-55.110237,-55.873684,50.60879,63.132427,56.88063,-7.300206,-4.5323772,30.757332,59.110413,23.08257,-17.85728,29.248468,19.454433,2.8304877,0.9425398,-5.354375,-27.920872,34.1212,-1.0227798,4.3142266,5.7828617,-6.9591513
199,2.9702525,-3.0543451,-1.602803,0.09979061,-2.5538993,-2.0643783,-1.8585665,-2.3508458,-6.739382,8.181596,3.5188,2.7916465,6.351537,8.1923895,-5.0734553,-1.6745365,0.5171499,-3.8836365,5.4284306,2.5029273,-2.2319024,-0.9679518,-3.9013958,-2.1169794,-3.1115618,0.45247158,4.3429527,-6.6846323,-2.1550806,7.0718813,2.8535109,-0.31052846,6.1209445,-6.131759,-7.0470595,-6.0733457,3.264778,-4.9620056,3.3735719,6.1775,3.841051,1.3638693,-4.701658,-4.5388293,3.9233546,4.98153,4.53002,-0.5696899,-0.42113614,2.1973736,0.06590223,1.6553837,1.2954688,0.30248,1.4411741,0.110179394,-0.07271521,-0.60866064,0.80255055,0.03708577,-0.18069468,0.2781374,0.11454795,0.58923525
200,24.14069,-26.836674,-11.622168,15.433065,-23.384733,-17.190207,6.701275,18.626122,-51.125477,61.455917,26.165712,21.46473,48.297752,62.145744,-27.49659,-13.2093115,3.555335,-27.23285,42.37868,19.296412,-15.757568,-17.253502,-29.492214,7.892271,-22.907764,3.309647,32.29398,-50.80286,-16.181166,54.112846,20.576206,28.798532,46.364113,-46.829895,-51.934223,-44.370296,24.920643,-37.829533,27.093388,54.437267,29.829391,17.456379,-34.52319,-33.806732,30.534092,38.079224,34.35686,-4.374385,15.009132,18.413996,1.211721,13.823635,-1.723753,2.4729798,11.649131,1.6567158,0.48679283,-3.308281,-13.4455185,18.243816,-0.7017389,2.537779,3.2848923,7.9774404
201,1.2680384,-1.4016025,-0.7768948,-0.08579796,-0.95427674,-1.016973,-0.9057672,-1.1510386,-3.0724468,3.68444,1.6234462,1.237295,2.802782,3.6601853,-2.2845502,-0.68767375,0.28452742,-1.6459965,2.3223445,1.061381,-1.082392,0.45464993,-1.7295718,-0.6058543,-1.3756499,0.17324048,1.9753182,-2.9550447,-0.7534449,3.165996,1.332254,-0.19891839,2.7055583,-2.7174776,-3.2525525,-2.8517375,1.4636616,-2.2471461,1.373464,2.6132588,1.6532841,0.48385793,-2.20758,-2.0681543,1.6553011,2.1822438,2.014713,-0.20389329,-0.23754202,0.80072093,-0.436195,0.5835287,1.3605587,0.06646016,0.5334674,-0.00030639023,-0.13498113,-0.36014667,0.82436335,0.16813695,-0.16246448,0.0725574,-0.17448035,0.12629268
202,12.174381,-13.857438,-6.0684757,0.27843118,-10.328441,-8.738919,-0.76536417,-4.8419127,-26.273935,31.607637,13.485994,11.0344095,24.809298,31.959435,-18.214396,-6.747146,1.8370878,-15.415142,21.68601,12.823308,-8.195409,-13.543782,-15.098169,-11.660882,-12.107637,1.761219,16.600962,-26.140461,-8.383112,27.451622,10.609882,3.1828501,23.813,-23.977715,-26.803616,-22.957928,12.75811,-19.545218,13.809234,24.609726,15.317243,6.1587944,-17.817476,-17.428885,15.627627,19.508303,17.656141,-2.225173,-1.5037279,9.296714,1.6268368,6.9869776,-4.5007286,1.2485523,5.932152,0.7856945,0.1520158,-1.8292912,-5.6113496,-2.4390345,-0.45221633,1.2697769,1.5130702,2.8431613
203,4.768214,-5.1095476,-2.6013153,0.5373406,-4.1348,-3.042664,-2.889059,-2.9866798,-10.847327,12.991714,5.59197,4.444386,10.1130705,13.095235,-8.072568,-2.755216,0.72826123,-6.2233186,8.810176,4.024635,-3.4775147,-3.2922907,-6.1991234,-3.6735,-4.9608984,0.7363546,6.840747,-10.67863,-3.4357138,11.244677,4.415442,-0.47968397,9.706678,-9.797654,-11.149253,-9.550668,5.249356,-8.015333,5.444712,9.969683,6.174948,2.3508956,-7.462405,-7.174057,6.3353314,7.951258,7.219688,-0.89688987,-0.63392425,3.5709581,-0.16846395,2.7097416,-0.60868406,0.56410146,2.3000443,0.21273617,-0.04845279,-0.8743221,-0.28732157,-0.653527,-0.26398665,0.4663261,0.32137775,0.47753048
204,5.162438,-6.3599114,-3.1140735,-0.33500046,-4.7791576,-3.8836048,-2.5064332,-2.553229,-11.873901,13.964003,6.1256433,4.5676785,10.942632,14.221454,-8.973166,-3.3810263,0.8566054,-6.7421474,9.75391,4.363182,-3.7217033,-4.2338395,-6.7268953,-3.9701529,-5.364128,0.83446413,7.313723,-11.545036,-3.6731067,12.201735,4.4702663,-0.5355992,10.434956,-10.654642,-12.383293,-10.445789,5.9048257,-8.937292,5.561394,10.8179455,6.486201,2.5841208,-8.320406,-7.7972608,7.0863833,8.511144,7.7809296,-0.87574977,-0.7698436,3.5203297,-0.50501513,2.8798344,-0.56737757,0.41075596,2.2177188,0.2313701,-0.023710363,-1.1240764,-0.5381565,-0.87101007,-0.32560232,0.27276176,-0.02909492,0.1172179
205,2.2059336,-2.591046,-2.0769484,-0.6657738,-2.2112665,-1.6012347,-1.5505383,-1.7258632,-5.4897795,6.1179013,2.8957827,1.7692119,4.888362,6.3710127,-4.3955517,-2.0243604,0.31550604,-2.9368582,4.6115294,1.9081508,-1.7696667,-0.67505336,-3.0400994,-1.378745,-2.3041515,0.45743757,3.1748536,-5.205975,-1.6590174,5.5478444,1.6102382,-0.71207887,4.505085,-4.7519,-6.1266656,-4.988269,2.8542285,-4.48177,1.7007272,4.7576714,2.5520444,1.0901439,-4.2810755,-3.5186846,3.3112981,3.469257,3.388109,-0.4072318,-0.48007852,0.82702786,-0.6523627,1.024891,0.89967775,-0.015690126,0.5415739,-0.07480366,-0.12499707,-0.82932585,0.9940274,-0.087293744,-0.46420047,-0.15744242,-0.8509644,-0.09260583
206,2.8597536,-3.4459007,-2.352312,-0.6550777,-2.5439248,-1.8119574,-2.0821416,-1.9771234,-6.9383845,7.793689,3.6135385,2.3169277,6.1690044,8.053737,-5.401543,-2.3804944,0.47574452,-3.7463028,5.6988316,2.4107647,-2.197735,-1.4269819,-3.8173158,-1.8293886,-2.988743,0.52131593,4.058397,-6.546724,-2.058201,6.9341917,2.2299514,-0.70875,5.7552166,-6.0415206,-7.5132914,-6.16995,3.5732915,-5.458688,2.4727068,6.0552797,3.3384209,1.4167912,-5.1932616,-4.424875,4.1517973,4.574796,4.290082,-0.5221511,-0.50744563,1.35714,-0.78253615,1.4049222,0.7063184,0.047258675,0.836117,-0.036088593,-0.102393694,-0.9132268,0.7696221,-0.14846992,-0.45558417,-0.1079266,-0.7489355,0.12351382
207,1.8313966,-2.1073384,-1.5930995,-0.43573266,-1.8149657,-1.4560286,-1.4447296,-1.5808667,-4.622543,5.238179,2.4261377,1.536334,4.070101,5.3506937,-3.6143634,-1.485292,0.48455495,-2.4077394,3.7200675,1.5806605,-1.4991939,-0.33376074,-2.5196238,-1.2859584,-1.9800354,0.40423313,2.6953337,-4.387852,-1.4228551,4.6780267,1.578417,-0.5343464,3.8090045,-3.9506238,-5.020554,-4.1472945,2.3065925,-3.6635838,1.5765083,3.9995742,2.2320194,0.81937593,-3.487379,-2.9274414,2.6809552,3.090171,2.871334,-0.3514855,-0.3899829,0.82939214,-0.6297601,0.88004273,0.55442977,0.03403406,0.58751786,-0.06575164,-0.14895956,-0.670844,0.7273246,-0.019613147,-0.3066893,-0.006461883,-0.5855816,-0.19474176
208,1.7018745,-2.311553,-1.8366878,-0.6299043,-1.7479084,-1.2827734,-1.3626801,-1.453171,-4.3752894,4.8741355,2.4076345,1.3532743,3.947101,5.0746117,-3.548984,-1.7057638,0.22774899,-2.2196107,3.7552164,1.4750713,-1.5132753,-0.52228,-2.4574792,-1.0374587,-1.75915,0.3842051,2.5664241,-4.053882,-1.320534,4.4099445,1.2724493,-0.7063652,3.4463086,-3.8256564,-5.001487,-4.0606017,2.3723376,-3.5530577,1.1455269,3.7359726,1.9008949,0.8582447,-3.5759282,-2.8094146,2.6444273,2.6585019,2.7369335,-0.2652902,-0.36237785,0.36281103,-0.6347295,0.76983863,0.7904327,-0.15961629,0.24644099,-0.09003391,-0.06328642,-0.85055304,0.910295,0.0970155,-0.49549776,-0.16242957,-1.0170938,-0.15700662
