,0
3282,CDS1
3283,JAK3
3284,CLDN11
3285,HOMER2
3286,SCO2
3287,COPS3
3288,SPC24
3289,IGF2BP1
3290,UXT
3291,TCFL5
3292,CD40
3293,ALDH2
3294,GNA14
3295,NDUFS1
3296,ZSWIM7
3297,CNDP1
3298,RPL37A
3299,NR2C2AP
3300,PNPLA6
3301,CA5B
3302,COG2
3303,BCCIP
3304,PPP3CB
3305,UBE2Q2
3306,FYCO1
3307,MUC3A
3308,UBA2
3309,MTG1
3310,MCAT
3311,THOC5
3312,CSPP1
3313,TRIM63
3314,POLE
3315,PODN
3316,TUSC3
3317,POLM
3318,NMI
3319,IARS2
3320,HLA-DOB
3321,WNT2B
3322,SLC16A13
3323,NSA2
3324,SMARCB1
3325,SLC25A39
3326,CRLF1
3327,TTBK1
3328,CORO1A
3329,HEXB
3330,S100A9
3331,SNX17
3332,UBE2K
3333,POLDIP3
3334,IGF1
3335,FAM189B
3336,TSR1
3337,RPLP2
3338,TPRN
3339,USP10
3340,PLA2G1B
3341,GLA
3342,LAMB2
3343,ORC3
3344,LIPG
3345,MGP
3346,CAMK2N2
3347,OASL
3348,S100A7
3349,ACP1
3350,LACTB
3351,TULP3
3352,TRAPPC4
3353,NCOA2
3354,SSTR1
3355,ARV1
3356,CAV1
3357,UPRT
3358,AMIGO2
3359,RNF138
3360,PSMD8
3361,SMAGP
3362,HSD17B8
3363,FAM136A
3364,GNAZ
3365,HCST
3366,PCDH1
3367,TSPAN12
3368,RPLP1
3369,PLTP
3370,SKI
3371,GUF1
3372,CDX1
3373,GPRC5C
3374,NECAP1
3375,RCN2
3376,SLC16A4
3377,PPP1R13L
3378,NCOA3
3379,ASCL2
3380,CREBL2
3381,SNX11
3382,TADA1
3383,KANSL3
3384,ALOX5
3385,MMS19
3386,FBXL3
3387,FITM2
3388,HMOX1
3389,SPTLC3
3390,SNN
3391,SLC22A11
3392,ZNF644
3393,ZDHHC5
3394,WBP1L
3395,AMOTL1
3396,SRI
3397,TMEM184A
3398,MPP1
3399,ARPC5
3400,FAM84B
3401,LINGO1
3402,SFXN1
3403,STK24
3404,BCHE
3405,CIC
3406,ZMAT2
3407,LARP7
3408,CLDN7
3409,DOT1L
3410,LCP2
3411,PIGT
3412,SLC47A1
3413,TADA3
3414,ORAI2
3415,HGD
3416,FZD4
3417,MRPL2
3418,MPC2
3419,ACSM2B
3420,MRPL50
3421,GATC
3422,COPB1
3423,LIG4
3424,LTV1
3425,UACA
3426,PNPLA3
3427,CUL2
3428,CHID1
3429,PALLD
3430,B2M
3431,BLNK
3432,CDC42EP2
3433,RAB17
3434,SHH
3435,EVC
3436,SAR1B
3437,CHST9
3438,SEPT2
3439,APOC1
3440,EIF2S2
3441,NOS2
3442,MUC12
3443,YIF1B
3444,EFNB3
3445,ZNF436
3446,BCL6
3447,PSMA3
3448,DDB2
3449,ABCG8
3450,CPN2
3451,RBBP9
3452,TSEN34
3453,SPRYD4
3454,SP1
3455,C1S
3456,DYNLRB1
3457,FRAT1
3458,ANXA11
3459,ATP11C
3460,CBX7
3461,KCTD12
3462,MUCL1
3463,SLFN11
3464,ITIH4
3465,SART3
3466,HOXA5
3467,CYBA
3468,RPS3
3469,IFRD1
3470,TRAPPC12
3471,PLK1
3472,AKR1C4
3473,STAG2
3474,SON
3475,PDX1
3476,CHMP4B
3477,CLMN
3478,SEL1L3
3479,IL20RB
3480,AVIL
3481,SSR2
3482,EIF4G2
3483,FLII
3484,ISYNA1
3485,MBD1
3486,PPP2R1B
3487,R3HDM2
3488,HERPUD1
3489,EMP3
3490,ACVR1
3491,EXOSC1
3492,EI24
3493,MIF4GD
3494,RAB7A
3495,SNX6
3496,GPD1L
3497,GALNT2
3498,SLC46A1
3499,PRKCA
3500,PLEKHO1
3501,SIRT7
3502,ZNF219
3503,SKIV2L
3504,DTX4
3505,MXD4
3506,SNX2
3507,CASP7
3508,CIR1
3509,OGG1
3510,CCPG1
3511,RASGRP2
3512,HP
3513,NLRP2
3514,OSTM1
3515,PLOD2
3516,MRC2
3517,PGS1
3518,SPECC1L
3519,LHX2
3520,ATP6V0A1
3521,GTPBP1
3522,HLA-DRB1
3523,UTP18
3524,RTN4
3525,REG1B
3526,FURIN
3527,A1CF
3528,EMC8
3529,TRIM68
3530,RAB36
3531,BMI1
3532,MRPS10
3533,FKBP5
3534,TAS1R3
3535,VIP
3536,UBE3C
3537,VWA1
3538,NNT
3539,RSPRY1
3540,RPL30
3541,SNX25
3542,FAM110B
3543,LRSAM1
3544,GALK1
3545,SNRPD1
3546,ANO1
3547,HOXB9
3548,COMTD1
3549,KRT14
3550,CASP3
3551,RPL6
3552,COMT
3553,RASSF9
3554,SF1
3555,PHF19
3556,HAUS7
3557,NSMF
3558,SNX12
3559,UXS1
3560,PAPSS1
3561,ERAP1
3562,SERPINH1
3563,SETD2
3564,VCL
3565,TMEM88
3566,MXI1
3567,EPS15
3568,NOTUM
3569,S1PR2
3570,MAFA
3571,ACKR1
3572,RHOBTB3
3573,FRZB
3574,MYO1E
3575,MGST2
3576,PTBP3
3577,THOC7
3578,RBM8A
3579,SOST
3580,BACE2
3581,SLC25A4
3582,PIM1
3583,MRFAP1
3584,ARHGEF40
3585,SLC2A3
3586,IFNLR1
3587,SLC4A1
3588,TRIOBP
3589,EPS8L3
3590,S100A13
3591,ABHD1
3592,NRSN2
3593,FBLL1
3594,TAF6L
3595,CSNK1G3
3596,ALG8
3597,MFAP4
3598,SYPL2
3599,PIK3IP1
3600,GLUL
3601,PLXND1
3602,TMEM43
3603,GOLGA8B
3604,LSP1
3605,NEK9
3606,TSPAN17
3607,EPN1
3608,DNAJC14
3609,RNF144A
3610,PHLDA3
3611,CBR1
3612,SMARCA4
3613,TESC
3614,NCK1
3615,PPP2R5E
3616,GATAD2B
3617,CAMSAP2
3618,PINX1
3619,PPA1
3620,PLAT
3621,CFI
3622,MRPS34
3623,FAIM
3624,MFSD6
3625,DNAJC10
3626,PPP6C
3627,EFHD2
3628,NUPR1
3629,ARHGAP36
3630,SULT1A1
3631,RPRD1B
3632,KRTCAP3
3633,SDCBP2
3634,GPS1
3635,ABTB1
3636,PEBP4
3637,OPTN
3638,CYP11B2
3639,S100A4
3640,TRIM14
3641,MSTO1
3642,SPTSSB
3643,PKN3
3644,PDZK1IP1
3645,HYAL3
3646,HLF
3647,RBBP6
3648,PSME4
3649,HSPA2
3650,RPN1
3651,PDLIM1
3652,TIMM13
3653,PLEKHM2
3654,FBXL5
3655,PPP1R3F
3656,COQ10A
3657,TPRA1
3658,BAAT
3659,MEF2D
3660,ERCC2
3661,TUBA4B
3662,IGBP1
3663,UBE2F
3664,ACSL3
3665,SSTR2
3666,GJB6
3667,TNFAIP1
3668,REEP2
3669,VDAC1
3670,B4GALT5
3671,DYNLT3
3672,POMGNT2
3673,ADPGK
3674,FIS1
3675,TPPP
3676,ANAPC16
3677,MARCH6
3678,SLC35C1
3679,MXRA7
3680,SPG21
3681,NDUFA6
3682,GAS7
3683,CD47
3684,USP16
3685,ALG12
3686,TGFB3
3687,MATN2
3688,DLX5
3689,MAU2
3690,NDUFA12
3691,CUL7
3692,AGAP3
3693,ACTR1A
3694,DNAJC19
3695,PLIN5
3696,PITPNM2
3697,EMC4
3698,RABL6
3699,ABCA4
3700,DUSP12
3701,TXNRD2
3702,ANXA7
3703,CHST8
3704,WDR5
3705,ANKRD27
3706,BAD
3707,AAMP
3708,EHBP1
3709,TRPC4AP
3710,IL4R
3711,TMEM123
3712,KIF12
3713,RCBTB1
3714,DGAT2
3715,BIRC7
3716,UBXN4
3717,MARS
3718,HIST1H2AE
3719,COL18A1
3720,BRI3BP
3721,KCNAB2
3722,ICAM1
3723,SIVA1
3724,ETNK1
3725,LMAN1
3726,ITPR2
3727,NASP
3728,SLC4A1AP
3729,CNTNAP2
3730,DVL2
3731,RSAD1
3732,WFS1
3733,PDE3A
3734,TMEM69
3735,CALM3
3736,GTF2F2
3737,MGAT5
3738,CROCC
3739,GATA6
3740,SNRPD3
3741,HADHB
3742,HSPB8
3743,SLC6A9
3744,GSTA1
3745,HERC6
3746,SHPK
3747,NNMT
3748,KRT19
3749,MIF
3750,RING1
3751,GYS2
3752,LEO1
3753,LMNA
3754,GTSE1
3755,RBM17
3756,CYB5D2
3757,RRAS2
3758,YIPF2
3759,POLE2
3760,CWC22
3761,POLR2A
3762,TRIM2
3763,PDCD2L
3764,DNAJC11
3765,PPP1R14A
3766,SLC38A4
3767,ILDR1
3768,DNAJA2
3769,CX3CL1
3770,ACKR2
3771,ITGAD
3772,TBXAS1
3773,HPS1
3774,RHBDD2
3775,RPS3A
3776,MUC5B
3777,METRNL
3778,AKAP7
3779,RANGRF
3780,KIF1C
3781,UBE2D2
3782,PPFIA1
3783,FZD6
3784,NDRG4
3785,ARL4D
3786,IMPAD1
3787,MAGED1
3788,SMC3
3789,RIPK2
3790,GMEB2
3791,AP3D1
3792,CSRNP2
3793,KCNQ1
3794,RND3
3795,MGST1
3796,SAP130
3797,RUNX2
3798,ZNF330
3799,ALDH4A1
3800,RPS12
3801,RAB32
3802,UNC93B1
3803,NID1
3804,BEX1
3805,METTL23
3806,MYD88
3807,ALG1
3808,SYNGR1
3809,HNF4G
3810,LEPROTL1
3811,AQP8
3812,HADH
3813,UNC45A
3814,TMCO3
3815,COL14A1
3816,DDRGK1
3817,ACSS1
3818,UTP14A
3819,ZDHHC18
3820,MBD3
3821,HS2ST1
3822,FTL
3823,OLFM1
3824,CD302
3825,CCNL2
3826,NR1I3
3827,RPL31
3828,KCNJ8
3829,SLAMF8
3830,DFFA
3831,HLA-DMA
3832,PACS2
3833,IRX6
3834,SLC51B
3835,ATP8B1
3836,ALDH9A1
3837,NCAM1
3838,PM20D1
3839,MRPL32
3840,LTBP4
3841,PUS1
3842,SSNA1
3843,MCM2
3844,KRT20
3845,PTPRN2
3846,COL6A3
3847,WDFY1
3848,UCHL5
3849,PGRMC1
3850,APOF
3851,ATP1A3
3852,FOPNL
3853,SULT1C2
3854,DST
3855,DALRD3
3856,ANGPT2
3857,CHI3L1
3858,LRP6
3859,RBM3
3860,XPR1
3861,ARFIP2
3862,PIP5K1A
3863,ALAD
3864,ACTG1
3865,TMBIM1
3866,SLC2A9
3867,FDX1
3868,FAM171A1
3869,DNAJA1
3870,ADORA1
3871,COA6
3872,GLI2
3873,ST3GAL4
3874,TLE2
3875,ASGR2
3876,DGKZ
3877,TXLNA
3878,TSPAN4
3879,RLIM
3880,MPDU1
3881,ARF6
3882,ABHD17A
3883,MED30
3884,COX6C
3885,ASCL1
3886,RPP21
3887,ITPKC
3888,LARP6
3889,DPM3
3890,B4GALNT1
3891,JPH2
3892,TXN
3893,NADK2
3894,CDC5L
3895,AIM2
3896,ZBTB2
3897,SPTA1
3898,MGME1
3899,PADI1
3900,CDK14
3901,ACVR1B
3902,PPP2R1A
3903,VDAC2
3904,PCDHB5
3905,VKORC1
3906,NQO1
3907,DCTN3
3908,HSD17B14
3909,STXBP2
3910,PLA2G7
3911,RHOBTB1
3912,TXNDC12
3913,ARID5B
3914,GPBP1
3915,PRH2
3916,EIF2S3
3917,WIPI1
3918,PCCA
3919,PPP1CA
3920,RFC3
3921,IL17RE
3922,TNKS2
3923,SESN2
3924,INO80B
3925,HSD17B1
3926,GRHPR
3927,CEBPA
3928,RNFT1
3929,DUSP9
3930,BCL2A1
3931,DBH
3932,NRCAM
3933,ATP6V1A
3934,MRVI1
3935,ASXL1
3936,ACTR3
3937,RPL10A
3938,RBPMS
3939,NR4A1
3940,ANP32B
3941,LARS2
3942,EVI2A
3943,MPI
3944,TFIP11
3945,ZNF281
3946,SLC38A10
3947,NFIB
3948,CARD10
3949,MYO1A
3950,TBC1D20
3951,EIF3A
3952,CRELD1
3953,DHRS4
3954,HIP1R
3955,PATZ1
3956,P4HB
3957,MPG
3958,PPIL1
3959,NOL11
3960,SLC12A2
3961,PICK1
3962,MSH2
3963,HINT2
3964,ARF1
3965,ESPN
3966,ACACB
3967,SHISA4
3968,ABCB11
3969,GPX1
3970,PAN2
3971,ZNF48
3972,NUP93
3973,NDRG1
3974,TBCC
3975,CTSG
3976,TRIM17
3977,APBB3
3978,DES
3979,GGT1
3980,BMP4
3981,PRSS3
3982,TRAPPC3
3983,XRCC5
3984,YIPF3
3985,PRPSAP2
3986,ANKRD17
3987,PNMA1
3988,CLCF1
3989,SLC1A2
3990,SLC4A3
3991,OSTF1
3992,TUBB2A
3993,RELN
3994,MRPS28
3995,RPL29
3996,NDUFS7
3997,ADAM33
3998,STAMBP
3999,HS6ST2
4000,GEMIN6
4001,PLEKHG5
4002,IGSF8
4003,PRKRA
4004,FCGR2A
4005,FOXQ1
4006,SPHK1
4007,UBA7
4008,SDCCAG8
4009,ACTA2
4010,SYNPO2
4011,ADH1B
4012,SNAI2
4013,LPL
4014,BTBD1
4015,DAXX
4016,RHBG
4017,GCC1
4018,BTNL8
4019,KLF11
4020,RMDN1
4021,FGD5
4022,HES1
4023,HDDC2
4024,DEAF1
4025,HDAC3
4026,ORMDL3
4027,PROS1
4028,MTA1
4029,SSR3
4030,COPB2
4031,TESK1
4032,VMA21
4033,DCAF6
4034,XCL2
4035,MYH11
4036,CTDNEP1
4037,DOK7
4038,ISCA2
4039,MRPL23
4040,CAD
4041,HIST1H2BJ
4042,STAC
4043,ACSM1
4044,JAGN1
4045,MAPKAPK2
4046,ABCB7
4047,CTRB1
4048,ZWINT
4049,SPAG9
4050,HSP90B1
4051,EFNB2
4052,COG5
4053,BCAP31
4054,CKB
4055,UBC
4056,MTFR1
4057,H1FX
4058,SFT2D1
4059,HINT3
4060,PCCB
4061,UCHL3
4062,DMBT1
4063,DNAJC8
4064,GSTP1
4065,ZNF524
4066,SDC2
4067,PDIA6
4068,TNFRSF1B
4069,THBS3
4070,DEPTOR
4071,PTGES3
4072,IQGAP2
4073,TSPAN10
4074,KYNU
4075,TMPRSS6
4076,ANKS1A
4077,SLAIN2
4078,UBE2I
4079,NID2
4080,MSLN
4081,ACSL5
4082,FKBPL
4083,ZNF513
4084,ADHFE1
4085,CITED1
4086,MRS2
4087,HLA-DPB1
4088,PEF1
4089,REPIN1
4090,NR1H2
4091,CD53
4092,RBP4
4093,NOL10
4094,MRAP2
4095,NTMT1
4096,SH2B3
4097,SLC16A14
4098,HLA-C
4099,AVEN
4100,NELFCD
4101,HMGB1
4102,EMC7
4103,CYP2A7
4104,CD82
4105,PAIP2
4106,IL17RB
4107,UBQLN1
4108,OLFM4
4109,SCML1
4110,ACADL
4111,GNPTG
4112,SNRPG
4113,PGPEP1
4114,DEPDC1B
4115,ATXN2L
4116,VPS35
4117,CEP68
4118,SDHB
4119,UQCRQ
4120,GJB2
4121,RHOB
4122,TCF3
4123,TLK1
4124,MFNG
4125,ISCU
4126,ZMIZ2
4127,CA2
4128,DHPS
4129,MPHOSPH8
4130,EVA1B
4131,EPHX1
4132,PPARD
4133,AHCYL2
4134,ZCRB1
4135,PIH1D1
4136,KDM8
4137,SMARCD2
4138,ZFP36
4139,ING4
4140,FZD9
4141,CCL19
4142,MAVS
4143,COX8A
4144,HPS3
4145,MARC2
4146,RBBP8
4147,THG1L
4148,CALCOCO2
4149,TUBB2B
4150,TRIM45
4151,FARSB
4152,ABCA2
4153,TMEM223
4154,PIGS
4155,CD164
4156,IDI1
4157,EIF2AK1
4158,CD151
4159,SLC6A3
4160,CORO1B
4161,STIP1
4162,CEACAM1
4163,HYAL1
4164,AIF1L
4165,IBTK
4166,CYP4F12
4167,KARS
4168,RCOR2
4169,SLC20A2
4170,TGOLN2
4171,POLH
4172,PNP
4173,TRAK2
4174,DIRAS2
4175,MT3
4176,PSRC1
4177,KLHL22
4178,SH3PXD2A
4179,CYGB
4180,DLST
4181,P4HA2
4182,DAPK2
4183,AQP1
4184,ANKRD37
4185,TOMM20
4186,HNMT
4187,PSMG1
4188,LPGAT1
4189,ARHGAP44
4190,STK10
4191,PKN1
4192,SLC16A7
4193,CASC3
4194,KRT7
4195,RTP4
4196,UBIAD1
4197,MED20
4198,MARCKS
4199,TMX1
4200,BICD2
4201,MBD4
4202,CEBPZ
4203,SUV39H1
4204,ATG101
4205,HYOU1
4206,TMC6
4207,TIMM50
4208,SLC25A25
4209,CSNK1A1
4210,SLC30A9
4211,TAF9
4212,SLC16A3
4213,ZBTB1
4214,MRPS9
4215,PAK2
4216,TGFBI
4217,SULT1B1
4218,POLD4
4219,PLCD3
4220,CLIC4
4221,HINT1
4222,FCER2
4223,FCRL3
4224,CBLN4
4225,CHRAC1
4226,NOSTRIN
4227,KLHL21
4228,RNF185
4229,F7
4230,MX1
4231,CPLX2
4232,MRPL16
4233,MYADM
4234,PDHA1
4235,BCAN
4236,RABEPK
4237,ATP7B
4238,PELP1
4239,CRBN
4240,MAGT1
4241,LARS
4242,SDF2L1
4243,COQ10B
4244,DYSF
4245,ZBTB33
4246,MRPS24
4247,PARL
4248,SRCAP
4249,NPC1
4250,TMPO
4251,CSGALNACT1
4252,MED21
4253,PRSS12
4254,MAP3K3
4255,TSEN54
4256,LRP3
4257,LBR
4258,FUNDC2
4259,TMED7
4260,ACTN2
4261,C6orf89
4262,PREPL
4263,GNPAT
4264,INHA
4265,RFC2
4266,MYL3
4267,SPAG4
4268,MSX1
4269,COPS2
4270,NDFIP1
4271,UBQLN2
4272,MMP14
4273,BAALC
4274,PRAME
4275,ATE1
4276,OCRL
4277,RAB25
4278,WDR44
4279,BAZ2A
4280,ZNF408
4281,EPOR
4282,GABRB3
4283,GORASP1
4284,CYP51A1
4285,GSTO1
4286,GGCX
4287,DMBX1
4288,CD81
4289,HS3ST3B1
4290,GNPTAB
4291,TGFBR3
4292,FOXP4
4293,BCL2L10
4294,RNASEH2A
4295,ABLIM1
4296,RRM2
4297,LSM7
4298,MOB2
4299,CRY1
4300,SKA2
4301,USE1
4302,ZNF703
4303,SP140L
4304,MAPKAP1
4305,C16orf70
4306,RPS6KB2
4307,CALD1
4308,SNX9
4309,LGR5
4310,ERGIC2
4311,MKNK2
4312,ACADM
4313,TUBB
4314,IP6K1
4315,KIF3C
4316,TRIM4
4317,SH3GLB1
4318,TIMD4
4319,PHYHIPL
4320,TAF15
4321,CCL21
4322,NFE2L3
4323,RARS
4324,PQLC1
4325,SURF4
4326,IPO13
4327,CDC42EP5
4328,PACS1
4329,FKBP1A
4330,SMPD4
4331,MTA2
4332,TNFRSF18
4333,MND1
4334,AGFG1
4335,ARID1A
4336,CRIPT
4337,TMEM140
4338,RCCD1
4339,HP1BP3
4340,NEDD4
4341,ACY1
4342,UBR4
4343,PAOX
4344,DHX9
4345,CCL5
4346,HIST1H2BH
4347,ATN1
4348,EVI2B
4349,GLS2
4350,OSTC
4351,RNF115
4352,RAB6A
4353,CLDN2
4354,CLDN3
4355,ZNF395
4356,CHST3
4357,SMARCA1
4358,FERMT1
4359,SCUBE3
4360,MYO9B
4361,FKBP9
4362,SGMS1
4363,PPBP
4364,MLXIP
4365,LSM10
4366,HNF1A
4367,USP1
4368,ADAMTS2
4369,TXNIP
4370,SOCS2
4371,ECHDC2
4372,GLT8D1
4373,SAMHD1
4374,CFD
4375,MRPL41
4376,STX6
4377,DLL4
4378,NUDT16L1
4379,HMOX2
4380,EGR2
4381,FMO1
4382,CCDC91
4383,TTYH1
4384,SLC6A12
4385,CDKN1C
4386,LRRC8B
4387,AGPAT5
4388,TCAP
4389,SSU72
4390,FEZ1
4391,NAT10
4392,PPARGC1A
4393,SPR
4394,GGA3
4395,SMG9
4396,ADAM12
4397,CEACAM5
4398,GAA
4399,DCTD
4400,APBB1IP
4401,PLEKHF2
4402,MEF2A
4403,ARL8A
4404,ACD
4405,NPHS1
4406,PAQR8
4407,WNT6
4408,PCM1
4409,PRDX6
4410,MRPL3
4411,NDUFB10
4412,POP4
4413,DMAP1
4414,MUC1
4415,AQP9
4416,ADCY1
4417,C6orf120
4418,WNT5A
4419,VANGL2
4420,SLC30A6
4421,FBXL14
4422,LSM8
4423,BSPRY
4424,SF3B2
4425,DDIT4L
4426,EAPP
4427,REXO4
4428,KCTD20
4429,MUS81
4430,RTN4RL1
4431,GPN1
4432,RRAGB
4433,ZNF770
4434,TOR1AIP1
4435,NFKBIZ
4436,STK17B
4437,ABCC9
4438,RAPSN
4439,TMEM246
4440,ATAD1
4441,RAB14
4442,CRYL1
4443,ARID5A
4444,DAGLB
4445,ATF7
4446,DNAJC1
4447,GFOD2
4448,SLC16A11
4449,RASL12
4450,RPS15
4451,TRAF4
4452,PCP4
4453,FZD5
4454,ZNF45
4455,LMBRD1
4456,CBX2
4457,CMPK1
4458,SEPT9
4459,IL17RA
4460,CD163
4461,AP1B1
4462,REG4
4463,NFKB2
4464,BACH1
4465,CSTA
4466,NPDC1
4467,TAB1
4468,UTP3
4469,GPC1
4470,SYT17
4471,YARS2
4472,FBXO25
4473,ANPEP
4474,MRPL47
4475,GALNT14
4476,TNNI2
4477,CLDN4
4478,CHPT1
4479,RASSF2
4480,SLC18B1
4481,PRPF39
4482,AP3S1
4483,DHCR24
4484,PGK1
4485,DDX19B
4486,HIST1H1C
4487,POLR2J
4488,STK16
4489,SCRIB
4490,RPS16
4491,CYTH2
4492,D2HGDH
4493,CDKN2D
4494,BCL3
4495,PIK3CB
4496,EXOC4
4497,MPEG1
4498,C1QC
4499,NDC1
4500,MRPS12
4501,MRPS6
4502,MAP1LC3A
4503,NDUFAF6
4504,TGFA
4505,GSTM3
4506,SLC22A1
4507,PSMD11
4508,NDUFA2
4509,SLC39A1
4510,SLC9A1
4511,RNF19B
4512,IFT80
4513,FKBP7
4514,HMGB3
4515,TMEM98
4516,B4GALT6
4517,OIP5
4518,CLEC11A
4519,MED9
4520,NAA10
4521,CX3CR1
4522,INHBC
4523,UFSP2
4524,ENC1
4525,FAM114A1
4526,SLC34A2
4527,NXT2
4528,GRPEL1
4529,FAM110C
4530,DAO
4531,CSNK1G2
4532,SACM1L
4533,BMPR2
4534,GALNT1
4535,COCH
4536,GOSR1
4537,HSF4
4538,MAD2L1BP
4539,DIP2B
4540,TBX4
4541,CCR5
4542,FBXO40
4543,ELMO2
4544,SFXN4
4545,TTPA
4546,ISOC1
4547,WIPF1
4548,CKLF
4549,PNRC2
4550,POLRMT
4551,ARHGAP5
4552,FAM20A
4553,MIPEP
4554,NUP50
4555,ANXA13
4556,PPP1R14C
4557,VPS37B
4558,ATF2
4559,NELL1
4560,LRRC45
4561,ARHGAP4
4562,GPR153
4563,FGF2
4564,KRT12
4565,XPO5
4566,SORBS3
4567,TKT
4568,CR2
4569,DIS3L
4570,CLTC
4571,ELF4
4572,CYB5A
4573,CIDEA
4574,PKM
4575,ELP2
4576,RAB8A
4577,B3GNT8
4578,CMKLR1
4579,BOD1
4580,RARS2
4581,NBR1
4582,TMEM41B
4583,RIOK1
4584,CST4
4585,PPID
4586,CD177
4587,C1orf43
4588,LILRB2
4589,FADS3
4590,SESN3
4591,SNX1
4592,IGFBP3
4593,PCSK6
4594,B3GALT2
4595,REEP6
4596,PIN4
4597,RBPJL
4598,PSAT1
4599,KMT2B
4600,ARHGEF7
4601,CD48
4602,DEFA3
4603,GZMA
4604,MTCH2
4605,FUCA1
4606,CYP2C8
4607,RAB3IP
4608,SMIM19
4609,NCAPG2
4610,ZNF467
4611,PRPF31
4612,NAA50
4613,CDH2
4614,MRPS18A
4615,CLDN5
4616,HIST1H2AD
4617,TFEB
4618,CXCL8
4619,PYCARD
4620,FEM1B
4621,FGG
4622,IPO9
4623,RAB11FIP4
4624,HNF4A
4625,PRR13
4626,SCNN1D
4627,APOC3
4628,FANCL
4629,STAP1
4630,THAP7
4631,CDH19
4632,MTX1
4633,MRPL51
4634,GART
4635,C4orf48
4636,PHYH
4637,PDK2
4638,F13B
4639,SHANK3
4640,POLR2L
4641,CDH15
4642,FBLN2
4643,RFC1
4644,COL2A1
4645,RB1
4646,EIF2B4
4647,BTBD2
4648,ITGA3
4649,ATP2C1
4650,PNPLA2
4651,PRKAB2
4652,SP5
4653,MAPK3
4654,NVL
4655,MAN1A1
4656,SHMT2
4657,OLFM2
4658,CHDH
4659,TMEM14B
4660,DRD1
4661,BAHD1
4662,TK1
4663,SP100
4664,RAPGEF1
4665,SLC5A11
4666,CCDC88B
4667,RPS2
4668,MARK3
4669,ECEL1
4670,VARS
4671,ZFR
4672,CBX3
4673,OST4
4674,TMEM199
4675,ZBTB16
4676,GUK1
4677,TMPRSS2
4678,NRBF2
4679,DDX5
4680,PLLP
4681,GIPR
4682,HSPB2
4683,CD2BP2
4684,LEFTY1
4685,MSI1
4686,TNFRSF12A
4687,DERL2
4688,BTF3
4689,JAZF1
4690,SH2D4A
4691,CBLC
4692,KCNJ4
4693,SNX3
4694,NR0B2
4695,CYP2C9
4696,LIN9
4697,NMB
4698,NDUFB11
4699,DOCK1
4700,NCF2
4701,SLC38A1
4702,RASIP1
4703,PTPRS
4704,USP47
4705,SOX7
4706,MYO18A
4707,GCFC2
4708,INTS10
4709,PSMD10
4710,MRM1
4711,MBIP
4712,NCAPD2
4713,DNAJC3
4714,SLC52A2
4715,NUP54
4716,MGAT3
4717,MUC5AC
4718,CASP9
4719,GLOD4
4720,ATP2B1
4721,CCND2
4722,PSMB10
4723,TOX2
4724,BAG3
4725,PGM2L1
4726,MICAL1
4727,GLRX5
4728,SLCO1B1
4729,ESRP1
4730,SLC25A43
4731,EHD2
4732,SNX21
4733,ATP13A3
4734,TLE3
4735,ACSF2
4736,RTN3
4737,CLIP3
4738,EDEM1
4739,NCOA4
4740,CLNS1A
4741,ATG9A
4742,BCAP29
4743,PRSS21
4744,COG3
4745,PDIA4
4746,VPS39
4747,MLLT1
4748,NFATC2IP
4749,WDR74
4750,NOTCH1
4751,MAFB
4752,CAMLG
4753,HSCB
4754,HNRNPK
4755,GMPR
4756,MYOM1
4757,COMMD6
4758,CTNNBL1
4759,SOX13
4760,GPN3
4761,SLU7
4762,VAV3
4763,PUM1
4764,YBEY
4765,KLHDC3
4766,FBXW11
4767,GM2A
4768,NAA38
4769,FERMT2
4770,JAM3
4771,C17orf80
4772,FADS2
4773,CNGA1
4774,PRKAG1
4775,SIRPG
4776,HNRNPUL2
4777,UBE2A
4778,USP36
4779,PDE4DIP
4780,RBM47
4781,COL1A1
4782,FKBP3
4783,TEX2
4784,YPEL2
4785,REG3A
4786,SNRPF
4787,GSTM4
4788,LDHB
4789,TBRG4
4790,AP1S2
4791,FBXL12
4792,CYP2J2
4793,NR1H3
4794,DCAF8
4795,SARAF
4796,BEX2
4797,THEM4
4798,MTHFD2L
4799,CENPM
4800,CHP1
4801,PKD2L1
4802,NUAK1
4803,WDR4
4804,CA12
4805,MICU1
4806,ADRB2
4807,AHSA1
4808,PSMD5
4809,IL1R2
4810,VIL1
4811,KISS1R
4812,TOR1AIP2
4813,EPAS1
4814,TMEM254
4815,QPCTL
4816,SOX4
4817,SPAG5
4818,LAMA5
4819,IGFALS
4820,MGLL
4821,PDCD6IP
4822,PPP6R2
4823,ATP1B2
4824,PFDN5
4825,IVNS1ABP
4826,KCTD9
4827,RGS9
4828,UBE2E1
4829,PATL1
4830,PTPRC
4831,PIGM
4832,RCN1
4833,CALCA
4834,UBE2M
4835,PTGIS
4836,ATXN1L
4837,BMPR1B
4838,GNAI2
4839,KIF22
4840,EIF3H
4841,WDR26
4842,RRP12
4843,TELO2
4844,RTN4IP1
4845,ATP6V0B
4846,CNIH4
4847,IRF6
4848,KIZ
4849,SF3B6
4850,GSK3A
4851,YIPF5
4852,EEF1A2
4853,MEX3A
4854,CUL4A
4855,DDX1
4856,ACSS3
4857,SYT12
4858,BCL2L13
4859,ELK3
4860,SESN1
4861,TMSB10
4862,TMEM39A
4863,STAP2
4864,PTGDR2
4865,RBBP7
